Data,TaxaCambio,Selic,PIB,IPCA,"('BEEF3.SA_Close', 'BEEF3.SA')",Close_Feature,Close_Target
2020-09-25,5.5661,0.007469,7609597000575.82,0.8160000000000001,9.461699485778809,9.461699485778809,
2020-09-26,5.572466666666666,0.007469,7609597000575.82,0.8233333333333334,,,
2020-09-27,5.578833333333334,0.007469,7609597000575.82,0.8306666666666667,,,8.986637115478516
2020-09-28,5.5852,0.007469,7609597000575.82,0.838,8.986637115478516,8.986637115478516,8.883705139160156
2020-09-29,5.6521,0.007469,7609597000575.82,0.8453333333333333,8.883705139160156,8.883705139160156,9.295428276062012
2020-09-30,5.6401,0.007469,7609597000575.82,0.8526666666666667,9.295428276062012,9.295428276062012,9.144990921020508
2020-10-01,5.6435,0.007469,7609597000575.82,0.86,9.144990921020508,9.144990921020508,8.907458305358887
2020-10-02,5.6458,0.007469,7609597000575.82,0.8609677419354839,8.907458305358887,8.907458305358887,
2020-10-03,5.6403,0.007469,7609597000575.82,0.8619354838709677,,,
2020-10-04,5.6348,0.007469,7609597000575.82,0.8629032258064516,,,8.986637115478516
2020-10-05,5.6293,0.007469,7609597000575.82,0.8638709677419355,8.986637115478516,8.986637115478516,8.669925689697266
2020-10-06,5.5199,0.007469,7609597000575.82,0.8648387096774194,8.669925689697266,8.669925689697266,8.733266830444336
2020-10-07,5.6012,0.007469,7609597000575.82,0.8658064516129033,8.733266830444336,8.733266830444336,8.923294067382812
2020-10-08,5.6194,0.007469,7609597000575.82,0.8667741935483871,8.923294067382812,8.923294067382812,8.717432022094727
2020-10-09,5.5387,0.007469,7609597000575.82,0.8677419354838709,8.717432022094727,8.717432022094727,
2020-10-10,5.550375000000001,0.007469,7609597000575.82,0.8687096774193548,,,
2020-10-11,5.56205,0.007469,7609597000575.82,0.8696774193548387,,,
2020-10-12,5.573725,0.007469,7609597000575.82,0.8706451612903225,,,8.836199760437012
2020-10-13,5.5854,0.007469,7609597000575.82,0.8716129032258064,8.836199760437012,8.836199760437012,9.065813064575195
2020-10-14,5.5669,0.007469,7609597000575.82,0.8725806451612903,9.065813064575195,9.065813064575195,9.02622413635254
2020-10-15,5.6166,0.007469,7609597000575.82,0.8735483870967742,9.02622413635254,9.02622413635254,9.02622413635254
2020-10-16,5.622,0.007469,7609597000575.82,0.8745161290322581,9.02622413635254,9.02622413635254,
2020-10-17,5.615233333333333,0.007469,7609597000575.82,0.8754838709677419,,,
2020-10-18,5.608466666666667,0.007469,7609597000575.82,0.8764516129032258,,,8.931211471557617
2020-10-19,5.6017,0.007469,7609597000575.82,0.8774193548387097,8.931211471557617,8.931211471557617,9.121238708496094
2020-10-20,5.5824,0.007469,7609597000575.82,0.8783870967741936,9.121238708496094,9.121238708496094,8.915375709533691
2020-10-21,5.6,0.007469,7609597000575.82,0.8793548387096775,8.915375709533691,8.915375709533691,8.891622543334961
2020-10-22,5.5814,0.007469,7609597000575.82,0.8803225806451613,8.891622543334961,8.891622543334961,8.709515571594238
2020-10-23,5.6114,0.007469,7609597000575.82,0.8812903225806452,8.709515571594238,8.709515571594238,
2020-10-24,5.618333333333333,0.007469,7609597000575.82,0.8822580645161291,,,
2020-10-25,5.625266666666667,0.007469,7609597000575.82,0.8832258064516129,,,8.78869342803955
2020-10-26,5.6322,0.007469,7609597000575.82,0.8841935483870967,8.78869342803955,8.78869342803955,8.503654479980469
2020-10-27,5.6484,0.007469,7609597000575.82,0.8851612903225806,8.503654479980469,8.503654479980469,8.171109199523926
2020-10-28,5.7319,0.007469,7609597000575.82,0.8861290322580645,8.171109199523926,8.171109199523926,8.155271530151367
2020-10-29,5.7797,0.007469,7609597000575.82,0.8870967741935484,8.155271530151367,8.155271530151367,7.893986701965332
2020-10-30,5.7712,0.007469,7609597000575.82,0.8880645161290323,7.893986701965332,7.893986701965332,
2020-10-31,5.750625,0.007469,7609597000575.82,0.8890322580645161,,,
2020-11-01,5.73005,0.007469,7609597000575.82,0.89,,,
2020-11-02,5.709475,0.007469,7609597000575.82,0.9053333333333332,,,7.783139705657959
2020-11-03,5.6889,0.007469,7609597000575.82,0.9206666666666666,7.783139705657959,7.783139705657959,7.862317085266113
2020-11-04,5.6926,0.007469,7609597000575.82,0.936,7.862317085266113,7.862317085266113,8.147355079650879
2020-11-05,5.5618,0.007469,7609597000575.82,0.9513333333333334,8.147355079650879,8.147355079650879,8.234450340270996
2020-11-06,5.5307,0.007469,7609597000575.82,0.9666666666666668,8.234450340270996,8.234450340270996,
2020-11-07,5.447633333333334,0.007469,7609597000575.82,0.982,,,
2020-11-08,5.364566666666667,0.007469,7609597000575.82,0.9973333333333334,,,8.15962028503418
2020-11-09,5.2815,0.007469,7609597000575.82,1.0126666666666666,8.15962028503418,8.15962028503418,8.297642707824707
2020-11-10,5.369,0.007469,7609597000575.82,1.028,8.297642707824707,8.297642707824707,8.15149974822998
2020-11-11,5.4014,0.007469,7609597000575.82,1.0433333333333334,8.15149974822998,8.15149974822998,8.143381118774414
2020-11-12,5.4088,0.007469,7609597000575.82,1.0586666666666666,8.143381118774414,8.143381118774414,8.070308685302734
2020-11-13,5.4848,0.007469,7609597000575.82,1.074,8.070308685302734,8.070308685302734,
2020-11-14,5.462933333333333,0.007469,7609597000575.82,1.0893333333333333,,,
2020-11-15,5.441066666666667,0.007469,7609597000575.82,1.104666666666667,,,8.005356788635254
2020-11-16,5.4192,0.007469,7609597000575.82,1.12,8.005356788635254,8.005356788635254,7.956644058227539
2020-11-17,5.3962,0.007469,7609597000575.82,1.1353333333333333,7.956644058227539,7.956644058227539,8.240809440612793
2020-11-18,5.2926,0.007469,7609597000575.82,1.1506666666666667,8.240809440612793,8.240809440612793,8.070308685302734
2020-11-19,5.3324,0.007469,7609597000575.82,1.166,8.070308685302734,8.070308685302734,
2020-11-20,5.3499,0.007469,7609597000575.82,1.1813333333333331,,,
2020-11-21,5.360666666666667,0.007469,7609597000575.82,1.1966666666666668,,,
2020-11-22,5.371433333333333,0.007469,7609597000575.82,1.2120000000000002,,,8.15149974822998
2020-11-23,5.3822,0.007469,7609597000575.82,1.2273333333333334,8.15149974822998,8.15149974822998,8.338237762451172
2020-11-24,5.4031,0.007469,7609597000575.82,1.2426666666666668,8.338237762451172,8.338237762451172,8.273285865783691
2020-11-25,5.3502,0.007469,7609597000575.82,1.258,8.273285865783691,8.273285865783691,8.232690811157227
2020-11-26,5.3195,0.007469,7609597000575.82,1.2733333333333334,8.232690811157227,8.232690811157227,8.22457218170166
2020-11-27,5.3488,0.007469,7609597000575.82,1.2886666666666668,8.22457218170166,8.22457218170166,
2020-11-28,5.3429,0.007469,7609597000575.82,1.304,,,
2020-11-29,5.337,0.007469,7609597000575.82,1.3193333333333337,,,8.143381118774414
2020-11-30,5.3311,0.007469,7609597000575.82,1.334666666666667,8.143381118774414,8.143381118774414,7.981000423431396
2020-12-01,5.2783,0.007469,7609597000575.82,1.35,7.981000423431396,7.981000423431396,7.89980936050415
2020-12-02,5.2261,0.007469,7609597000575.82,1.3145161290322582,7.89980936050415,7.89980936050415,7.964763641357422
2020-12-03,5.1619,0.007469,7609597000575.82,1.279032258064516,7.964763641357422,7.964763641357422,7.981000423431396
2020-12-04,5.17,0.007469,7609597000575.82,1.2435483870967745,7.981000423431396,7.981000423431396,
2020-12-05,5.1470666666666665,0.007469,7609597000575.82,1.2080645161290324,,,
2020-12-06,5.124133333333334,0.007469,7609597000575.82,1.1725806451612903,,,8.127141952514648
2020-12-07,5.1012,0.007469,7609597000575.82,1.1370967741935485,8.127141952514648,8.127141952514648,8.200214385986328
2020-12-08,5.0914,0.007469,7609597000575.82,1.1016129032258066,8.200214385986328,8.200214385986328,8.054070472717285
2020-12-09,5.1103,0.007469,7609597000575.82,1.0661290322580643,8.054070472717285,8.054070472717285,7.997239112854004
2020-12-10,5.0846,0.007469,7609597000575.82,1.030645161290323,7.997239112854004,7.997239112854004,8.078428268432617
2020-12-11,5.0685,0.007469,7609597000575.82,0.9951612903225808,8.078428268432617,8.078428268432617,
2020-12-12,5.064733333333334,0.007469,7609597000575.82,0.9596774193548387,,,
2020-12-13,5.060966666666666,0.007469,7609597000575.82,0.9241935483870968,,,8.021596908569336
2020-12-14,5.0572,0.007469,7609597000575.82,0.8887096774193549,8.021596908569336,8.021596908569336,8.013476371765137
2020-12-15,5.0962,0.007469,7609597000575.82,0.853225806451613,8.013476371765137,8.013476371765137,8.354474067687988
2020-12-16,5.1051,0.007469,7609597000575.82,0.8177419354838711,8.354474067687988,8.354474067687988,8.248927116394043
2020-12-17,5.0606,0.007469,7609597000575.82,0.7822580645161291,8.248927116394043,8.248927116394043,8.419428825378418
2020-12-18,5.098,0.007469,7609597000575.82,0.7467741935483871,8.419428825378418,8.419428825378418,
2020-12-19,5.117533333333333,0.007469,7609597000575.82,0.7112903225806453,,,
2020-12-20,5.137066666666667,0.007469,7609597000575.82,0.6758064516129033,,,8.297642707824707
2020-12-21,5.1566,0.007469,7609597000575.82,0.6403225806451613,8.297642707824707,8.297642707824707,8.638641357421875
2020-12-22,5.1467,0.007469,7609597000575.82,0.6048387096774195,8.638641357421875,8.638641357421875,8.419428825378418
2020-12-23,5.1734,0.007469,7609597000575.82,0.5693548387096775,8.419428825378418,8.419428825378418,
2020-12-24,5.1785,0.007469,7609597000575.82,0.5338709677419355,,,
2020-12-25,5.193474999999999,0.007469,7609597000575.82,0.4983870967741937,,,
2020-12-26,5.20845,0.007469,7609597000575.82,0.4629032258064517,,,
2020-12-27,5.223425000000001,0.007469,7609597000575.82,0.4274193548387097,,,8.354474067687988
2020-12-28,5.2384,0.007469,7609597000575.82,0.3919354838709677,8.354474067687988,8.354474067687988,8.411308288574219
2020-12-29,5.1936,0.007469,7609597000575.82,0.3564516129032259,8.411308288574219,8.411308288574219,8.265168190002441
2020-12-30,5.1961,0.007469,7609597000575.82,0.3209677419354839,8.265168190002441,8.265168190002441,
2020-12-31,5.1961,0.007469,7609597000575.82,0.2854838709677421,,,
2021-01-01,5.187575000000001,0.007469,9012141999284.48,0.25,,,
2021-01-02,5.17905,0.007469,9012141999284.48,0.2696774193548387,,,
2021-01-03,5.170525,0.007469,9012141999284.48,0.2893548387096774,,,8.18586254119873
2021-01-04,5.162,0.007469,9012141999284.48,0.3090322580645161,8.18586254119873,8.18586254119873,8.022798538208008
2021-01-05,5.3263,0.007469,9012141999284.48,0.3287096774193548,8.022798538208008,8.022798538208008,7.908651828765869
2021-01-06,5.3176,0.007469,9012141999284.48,0.3483870967741935,7.908651828765869,7.908651828765869,7.867885589599609
2021-01-07,5.3427,0.007469,9012141999284.48,0.3680645161290322,7.867885589599609,7.867885589599609,7.933111190795898
2021-01-08,5.3677,0.007469,9012141999284.48,0.3877419354838709,7.933111190795898,7.933111190795898,
2021-01-09,5.410466666666667,0.007469,9012141999284.48,0.4074193548387096,,,
2021-01-10,5.453233333333333,0.007469,9012141999284.48,0.4270967741935484,,,7.835271835327148
2021-01-11,5.496,0.007469,9012141999284.48,0.4467741935483871,7.835271835327148,7.835271835327148,8.145096778869629
2021-01-12,5.4631,0.007469,9012141999284.48,0.4664516129032258,8.145096778869629,8.145096778869629,7.990186214447021
2021-01-13,5.3064,0.007469,9012141999284.48,0.4861290322580645,7.990186214447021,7.990186214447021,8.006491661071777
2021-01-14,5.2611,0.007469,9012141999284.48,0.5058064516129033,8.006491661071777,8.006491661071777,7.9249587059021
2021-01-15,5.2708,0.007469,9012141999284.48,0.5254838709677419,7.9249587059021,7.9249587059021,
2021-01-16,5.273266666666667,0.007469,9012141999284.48,0.5451612903225806,,,
2021-01-17,5.275733333333333,0.007469,9012141999284.48,0.5648387096774193,,,7.965725898742676
2021-01-18,5.2782,0.007469,9012141999284.48,0.584516129032258,7.965725898742676,7.965725898742676,7.8108134269714355
2021-01-19,5.2939,0.007469,9012141999284.48,0.6041935483870968,7.8108134269714355,7.8108134269714355,7.745587825775146
2021-01-20,5.3027,0.007469,9012141999284.48,0.6238709677419354,7.745587825775146,7.745587825775146,7.615135669708252
2021-01-21,5.316,0.007469,9012141999284.48,0.6435483870967742,7.615135669708252,7.615135669708252,7.484683990478516
2021-01-22,5.4295,0.007469,9012141999284.48,0.6632258064516129,7.484683990478516,7.484683990478516,
2021-01-23,5.455466666666666,0.007469,9012141999284.48,0.6829032258064516,,,
2021-01-24,5.481433333333333,0.007469,9012141999284.48,0.7025806451612904,,,
2021-01-25,5.5074,0.007469,9012141999284.48,0.722258064516129,,,7.386845111846924
2021-01-26,5.3859,0.007469,9012141999284.48,0.7419354838709677,7.386845111846924,7.386845111846924,7.549910068511963
2021-01-27,5.3818,0.007469,9012141999284.48,0.7616129032258064,7.549910068511963,7.549910068511963,7.745587825775146
2021-01-28,5.4276,0.007469,9012141999284.48,0.7812903225806451,7.745587825775146,7.745587825775146,7.566217422485352
2021-01-29,5.4753,0.007469,9012141999284.48,0.8009677419354838,7.566217422485352,7.566217422485352,
2021-01-30,5.470266666666666,0.007469,9012141999284.48,0.8206451612903225,,,
2021-01-31,5.465233333333334,0.007469,9012141999284.48,0.8403225806451613,,,7.549910068511963
2021-02-01,5.4602,0.007469,9012141999284.48,0.86,7.549910068511963,7.549910068511963,7.590675830841064
2021-02-02,5.3869,0.007469,9012141999284.48,0.8625,7.590675830841064,7.590675830841064,7.745587825775146
2021-02-03,5.3417,0.007469,9012141999284.48,0.865,7.745587825775146,7.745587825775146,7.639595985412598
2021-02-04,5.3904,0.007469,9012141999284.48,0.8674999999999999,7.639595985412598,7.639595985412598,7.623288154602051
2021-02-05,5.3878,0.007469,9012141999284.48,0.87,7.623288154602051,7.623288154602051,
2021-02-06,5.3806666666666665,0.007469,9012141999284.48,0.8725,,,
2021-02-07,5.3735333333333335,0.007469,9012141999284.48,0.875,,,7.680361747741699
2021-02-08,5.3664,0.007469,9012141999284.48,0.8775,7.680361747741699,7.680361747741699,7.770046710968018
2021-02-09,5.421,0.007469,9012141999284.48,0.88,7.770046710968018,7.770046710968018,7.582522392272949
2021-02-10,5.4018,0.007469,9012141999284.48,0.8825000000000001,7.582522392272949,7.582522392272949,7.753740787506103
2021-02-11,5.362,0.007469,9012141999284.48,0.885,7.753740787506103,7.753740787506103,7.8108134269714355
2021-02-12,5.3809,0.007469,9012141999284.48,0.8875,7.8108134269714355,7.8108134269714355,
2021-02-13,5.387359999999999,0.007469,9012141999284.48,0.89,,,
2021-02-14,5.39382,0.007469,9012141999284.48,0.8925000000000001,,,
2021-02-15,5.40028,0.007469,9012141999284.48,0.895,,,
2021-02-16,5.40674,0.007469,9012141999284.48,0.8975,,,8.210322380065918
2021-02-17,5.4132,0.007469,9012141999284.48,0.9,8.210322380065918,8.210322380065918,7.851579666137695
2021-02-18,5.4232,0.007469,9012141999284.48,0.9025,7.851579666137695,7.851579666137695,7.672208786010742
2021-02-19,5.3918,0.007469,9012141999284.48,0.905,7.672208786010742,7.672208786010742,
2021-02-20,5.429133333333334,0.007469,9012141999284.48,0.9075,,,
2021-02-21,5.466466666666666,0.007469,9012141999284.48,0.91,,,7.386845111846924
2021-02-22,5.5038,0.007469,9012141999284.48,0.9125,7.386845111846924,7.386845111846924,7.639595985412598
2021-02-23,5.4484,0.007469,9012141999284.48,0.915,7.639595985412598,7.639595985412598,7.973878383636475
2021-02-24,5.4176,0.007469,9012141999284.48,0.9175,7.973878383636475,7.973878383636475,7.6477484703063965
2021-02-25,5.4594,0.007469,9012141999284.48,0.92,7.6477484703063965,7.6477484703063965,7.908651828765869
2021-02-26,5.5296,0.007469,9012141999284.48,0.9225,7.908651828765869,7.908651828765869,
2021-02-27,5.547266666666667,0.007469,9012141999284.48,0.925,,,
2021-02-28,5.564933333333333,0.007469,9012141999284.48,0.9275,,,7.867885589599609
2021-03-01,5.5826,0.007469,9012141999284.48,0.93,7.867885589599609,7.867885589599609,7.835271835327148
2021-03-02,5.6838,0.007469,9012141999284.48,0.91,7.835271835327148,7.835271835327148,7.835271835327148
2021-03-03,5.7336,0.007469,9012141999284.48,0.89,7.835271835327148,7.835271835327148,8.07987117767334
2021-03-04,5.6002,0.007469,9012141999284.48,0.87,8.07987117767334,8.07987117767334,7.990186214447021
2021-03-05,5.6864,0.007469,9012141999284.48,0.8500000000000001,7.990186214447021,7.990186214447021,
2021-03-06,5.702166666666667,0.007469,9012141999284.48,0.8300000000000001,,,
2021-03-07,5.717933333333333,0.007469,9012141999284.48,0.81,,,7.835271835327148
2021-03-08,5.7337,0.007469,9012141999284.48,0.79,7.835271835327148,7.835271835327148,8.316315650939941
2021-03-09,5.8391,0.007469,9012141999284.48,0.77,8.316315650939941,8.316315650939941,8.022798538208008
2021-03-10,5.7443,0.007469,9012141999284.48,0.75,8.022798538208008,8.022798538208008,7.941264629364014
2021-03-11,5.5884,0.007469,9012141999284.48,0.73,7.941264629364014,7.941264629364014,7.859732151031494
2021-03-12,5.5634,0.007469,9012141999284.48,0.71,7.859732151031494,7.859732151031494,
2021-03-13,5.585266666666667,0.007469,9012141999284.48,0.69,,,
2021-03-14,5.607133333333333,0.007469,9012141999284.48,0.6699999999999999,,,7.761894226074219
2021-03-15,5.629,0.007469,9012141999284.48,0.65,7.761894226074219,7.761894226074219,7.794508457183838
2021-03-16,5.5845,0.007469,9012141999284.48,0.63,7.794508457183838,7.794508457183838,7.998339176177978
2021-03-17,5.6573,0.007469,9012141999284.48,0.61,7.998339176177978,7.998339176177978,7.835271835327148
2021-03-18,5.5468,0.010379,9012141999284.48,0.59,7.835271835327148,7.835271835327148,7.998339176177978
2021-03-19,5.5076,0.010379,9012141999284.48,0.57,7.998339176177978,7.998339176177978,
2021-03-20,5.513833333333333,0.010379,9012141999284.48,0.55,,,
2021-03-21,5.520066666666667,0.010379,9012141999284.48,0.53,,,8.259241104125977
2021-03-22,5.5263,0.010379,9012141999284.48,0.51,8.259241104125977,8.259241104125977,8.145096778869629
2021-03-23,5.4945,0.010379,9012141999284.48,0.49,8.145096778869629,8.145096778869629,8.112483978271484
2021-03-24,5.5324,0.010379,9012141999284.48,0.47,8.112483978271484,8.112483978271484,7.990186214447021
2021-03-25,5.6579,0.010379,9012141999284.48,0.4499999999999999,7.990186214447021,7.990186214447021,8.014644622802734
2021-03-26,5.7036,0.010379,9012141999284.48,0.4299999999999999,8.014644622802734,8.014644622802734,
2021-03-27,5.733033333333333,0.010379,9012141999284.48,0.4099999999999999,,,
2021-03-28,5.762466666666667,0.010379,9012141999284.48,0.3899999999999999,,,8.536454200744629
2021-03-29,5.7919,0.010379,9012141999284.48,0.37,8.536454200744629,8.536454200744629,8.44676685333252
2021-03-30,5.7636,0.010379,9012141999284.48,0.35,8.44676685333252,8.44676685333252,8.316315650939941
2021-03-31,5.6967,0.010379,9012141999284.48,0.3299999999999999,8.316315650939941,8.316315650939941,8.316315650939941
2021-04-01,5.6843,0.010379,9012141999284.48,0.31,8.316315650939941,8.316315650939941,
2021-04-02,5.67755,0.010379,9012141999284.48,0.3273333333333333,,,
2021-04-03,5.6708,0.010379,9012141999284.48,0.3446666666666667,,,
2021-04-04,5.6640500000000005,0.010379,9012141999284.48,0.362,,,8.34892749786377
2021-04-05,5.6573,0.010379,9012141999284.48,0.3793333333333333,8.34892749786377,8.34892749786377,8.300009727478027
2021-04-06,5.6257,0.010379,9012141999284.48,0.3966666666666666,8.300009727478027,8.300009727478027,8.65059757232666
2021-04-07,5.5858,0.010379,9012141999284.48,0.414,8.65059757232666,8.65059757232666,8.74843692779541
2021-04-08,5.5811,0.010379,9012141999284.48,0.4313333333333333,8.74843692779541,8.74843692779541,8.813664436340332
2021-04-09,5.6439,0.010379,9012141999284.48,0.4486666666666666,8.813664436340332,8.813664436340332,
2021-04-10,5.648466666666667,0.010379,9012141999284.48,0.4659999999999999,,,
2021-04-11,5.653033333333334,0.010379,9012141999284.48,0.4833333333333333,,,9.270245552062988
2021-04-12,5.6576,0.010379,9012141999284.48,0.5006666666666666,9.270245552062988,9.270245552062988,9.276906967163086
2021-04-13,5.7058,0.010379,9012141999284.48,0.518,9.276906967163086,9.276906967163086,9.635393142700195
2021-04-14,5.693,0.010379,9012141999284.48,0.5353333333333333,9.635393142700195,9.635393142700195,9.792777061462402
2021-04-15,5.6228,0.010379,9012141999284.48,0.5526666666666666,9.792777061462402,9.792777061462402,9.373085975646973
2021-04-16,5.6322,0.010379,9012141999284.48,0.5700000000000001,9.373085975646973,9.373085975646973,
2021-04-17,5.612933333333333,0.010379,9012141999284.48,0.5873333333333333,,,
2021-04-18,5.593666666666667,0.010379,9012141999284.48,0.6046666666666667,,,9.416804313659668
2021-04-19,5.5744,0.010379,9012141999284.48,0.622,9.416804313659668,9.416804313659668,9.53046989440918
2021-04-20,5.526,0.010379,9012141999284.48,0.6393333333333333,9.53046989440918,9.53046989440918,
2021-04-21,5.5112000000000005,0.010379,9012141999284.48,0.6566666666666667,,,9.53046989440918
2021-04-22,5.4964,0.010379,9012141999284.48,0.6739999999999999,9.53046989440918,9.53046989440918,9.408061027526855
2021-04-23,5.4781,0.010379,9012141999284.48,0.6913333333333334,9.408061027526855,9.408061027526855,
2021-04-24,5.470733333333333,0.010379,9012141999284.48,0.7086666666666667,,,
2021-04-25,5.463366666666667,0.010379,9012141999284.48,0.726,,,9.329368591308594
2021-04-26,5.456,0.010379,9012141999284.48,0.7433333333333333,9.329368591308594,9.329368591308594,8.944650650024414
2021-04-27,5.4418,0.010379,9012141999284.48,0.7606666666666666,8.944650650024414,8.944650650024414,8.72606372833252
2021-04-28,5.3999,0.010379,9012141999284.48,0.778,8.72606372833252,8.72606372833252,8.612398147583008
2021-04-29,5.3656,0.010379,9012141999284.48,0.7953333333333332,8.612398147583008,8.612398147583008,8.46375846862793
2021-04-30,5.403,0.010379,9012141999284.48,0.8126666666666666,8.46375846862793,8.46375846862793,
2021-05-01,5.4047,0.010379,9012141999284.48,0.83,,,
2021-05-02,5.4064,0.010379,9012141999284.48,0.8203225806451613,,,8.699832916259766
2021-05-03,5.4081,0.010379,9012141999284.48,0.8106451612903225,8.699832916259766,8.699832916259766,8.796011924743652
2021-05-04,5.4499,0.010379,9012141999284.48,0.8009677419354838,8.796011924743652,8.796011924743652,9.1807279586792
2021-05-05,5.3866,0.010379,9012141999284.48,0.7912903225806451,9.1807279586792,9.1807279586792,8.84847354888916
2021-05-06,5.2891,0.013269,9012141999284.48,0.7816129032258065,8.84847354888916,8.84847354888916,8.830986976623535
2021-05-07,5.2211,0.013269,9012141999284.48,0.7719354838709677,8.830986976623535,8.830986976623535,
2021-05-08,5.221433333333334,0.013269,9012141999284.48,0.762258064516129,,,
2021-05-09,5.221766666666666,0.013269,9012141999284.48,0.7525806451612903,,,9.032087326049805
2021-05-10,5.2221,0.013269,9012141999284.48,0.7429032258064516,9.032087326049805,9.032087326049805,8.997114181518555
2021-05-11,5.2397,0.013269,9012141999284.48,0.7332258064516128,8.997114181518555,8.997114181518555,8.664857864379883
2021-05-12,5.2347,0.013269,9012141999284.48,0.7235483870967742,8.664857864379883,8.664857864379883,8.629883766174316
2021-05-13,5.2809,0.013269,9012141999284.48,0.7138709677419355,8.629883766174316,8.629883766174316,8.603654861450195
2021-05-14,5.2695,0.013269,9012141999284.48,0.7041935483870967,8.603654861450195,8.603654861450195,
2021-05-15,5.2713,0.013269,9012141999284.48,0.694516129032258,,,
2021-05-16,5.2731,0.013269,9012141999284.48,0.6848387096774193,,,8.603654861450195
2021-05-17,5.2749,0.013269,9012141999284.48,0.6751612903225807,8.603654861450195,8.603654861450195,8.297629356384277
2021-05-18,5.2582,0.013269,9012141999284.48,0.665483870967742,8.297629356384277,8.297629356384277,8.271398544311523
2021-05-19,5.2816,0.013269,9012141999284.48,0.6558064516129032,8.271398544311523,8.271398544311523,8.39380931854248
2021-05-20,5.2899,0.013269,9012141999284.48,0.6461290322580645,8.39380931854248,8.39380931854248,8.446269989013672
2021-05-21,5.3021,0.013269,9012141999284.48,0.6364516129032258,8.446269989013672,8.446269989013672,
2021-05-22,5.3078,0.013269,9012141999284.48,0.626774193548387,,,
2021-05-23,5.3135,0.013269,9012141999284.48,0.6170967741935484,,,8.594910621643066
2021-05-24,5.3192,0.013269,9012141999284.48,0.6074193548387097,8.594910621643066,8.594910621643066,8.577423095703125
2021-05-25,5.3137,0.013269,9012141999284.48,0.5977419354838709,8.577423095703125,8.577423095703125,8.577423095703125
2021-05-26,5.3158,0.013269,9012141999284.48,0.5880645161290322,8.577423095703125,8.577423095703125,8.778525352478027
2021-05-27,5.2833,0.013269,9012141999284.48,0.5783870967741935,8.778525352478027,8.778525352478027,8.629883766174316
2021-05-28,5.2274,0.013269,9012141999284.48,0.5687096774193549,8.629883766174316,8.629883766174316,
2021-05-29,5.228800000000001,0.013269,9012141999284.48,0.5590322580645162,,,
2021-05-30,5.2302,0.013269,9012141999284.48,0.5493548387096774,,,8.664857864379883
2021-05-31,5.2316,0.013269,9012141999284.48,0.5396774193548387,8.664857864379883,8.664857864379883,8.796011924743652
2021-06-01,5.163,0.013269,9012141999284.48,0.53,8.796011924743652,8.796011924743652,8.909677505493164
2021-06-02,5.114,0.013269,9012141999284.48,0.5443333333333333,8.909677505493164,8.909677505493164,
2021-06-03,5.09005,0.013269,9012141999284.48,0.5586666666666666,,,8.857216835021973
2021-06-04,5.0661,0.013269,9012141999284.48,0.5730000000000001,8.857216835021973,8.857216835021973,
2021-06-05,5.060466666666667,0.013269,9012141999284.48,0.5873333333333334,,,
2021-06-06,5.054833333333333,0.013269,9012141999284.48,0.6016666666666667,,,8.78726863861084
2021-06-07,5.0492,0.013269,9012141999284.48,0.616,8.78726863861084,8.78726863861084,8.647371292114258
2021-06-08,5.0483,0.013269,9012141999284.48,0.6303333333333333,8.647371292114258,8.647371292114258,8.839728355407715
2021-06-09,5.0527,0.013269,9012141999284.48,0.6446666666666667,8.839728355407715,8.839728355407715,8.72606372833252
2021-06-10,5.0629,0.013269,9012141999284.48,0.659,8.72606372833252,8.72606372833252,8.717320442199707
2021-06-11,5.1184,0.013269,9012141999284.48,0.6733333333333333,8.717320442199707,8.717320442199707,
2021-06-12,5.1023000000000005,0.013269,9012141999284.48,0.6876666666666666,,,
2021-06-13,5.0862,0.013269,9012141999284.48,0.702,,,8.647371292114258
2021-06-14,5.0701,0.013269,9012141999284.48,0.7163333333333334,8.647371292114258,8.647371292114258,8.68234634399414
2021-06-15,5.0868,0.013269,9012141999284.48,0.7306666666666667,8.68234634399414,8.68234634399414,8.577423095703125
2021-06-16,5.0201,0.013269,9012141999284.48,0.745,8.577423095703125,8.577423095703125,8.402551651000977
2021-06-17,5.0353,0.016137,9012141999284.48,0.7593333333333333,8.402551651000977,8.402551651000977,8.428783416748047
2021-06-18,5.0308,0.016137,9012141999284.48,0.7736666666666667,8.428783416748047,8.428783416748047,
2021-06-19,5.032766666666666,0.016137,9012141999284.48,0.788,,,
2021-06-20,5.0347333333333335,0.016137,9012141999284.48,0.8023333333333333,,,8.49873161315918
2021-06-21,5.0367,0.016137,9012141999284.48,0.8166666666666667,8.49873161315918,8.49873161315918,8.481243133544922
2021-06-22,5.0172,0.016137,9012141999284.48,0.831,8.481243133544922,8.481243133544922,8.402551651000977
2021-06-23,4.9513,0.016137,9012141999284.48,0.8453333333333333,8.402551651000977,8.402551651000977,8.603654861450195
2021-06-24,4.9271,0.016137,9012141999284.48,0.8596666666666666,8.603654861450195,8.603654861450195,8.48998737335205
2021-06-25,4.92,0.016137,9012141999284.48,0.874,8.48998737335205,8.48998737335205,
2021-06-26,4.927133333333333,0.016137,9012141999284.48,0.8883333333333333,,,
2021-06-27,4.934266666666667,0.016137,9012141999284.48,0.9026666666666668,,,8.402551651000977
2021-06-28,4.9414,0.016137,9012141999284.48,0.917,8.402551651000977,8.402551651000977,8.262655258178711
