Data,TaxaCambio,Selic,PIB,IPCA,"('VALE3.SA_Close', 'VALE3.SA')",Close_Feature,Close_Target
2020-04-27,5.6352,0.014227,7609597000575.82,-0.3706666666666667,26.92107391357422,26.92107391357422,26.957334518432617
2020-04-28,5.5677,0.014227,7609597000575.82,-0.373,26.957334518432617,26.957334518432617,28.238426208496094
2020-04-29,5.4285,0.014227,7609597000575.82,-0.3753333333333333,28.238426208496094,28.238426208496094,27.10841178894043
2020-04-30,5.4264,0.014227,7609597000575.82,-0.3776666666666666,27.10841178894043,27.10841178894043,
2020-05-01,5.465075000000001,0.014227,7609597000575.82,-0.38,,,
2020-05-02,5.50375,0.014227,7609597000575.82,-0.3593548387096774,,,
2020-05-03,5.542425,0.014227,7609597000575.82,-0.3387096774193548,,,26.546422958374023
2020-05-04,5.5811,0.014227,7609597000575.82,-0.3180645161290322,26.546422958374023,26.546422958374023,26.407432556152344
2020-05-05,5.5348,0.014227,7609597000575.82,-0.2974193548387097,26.407432556152344,26.407432556152344,26.788135528564453
2020-05-06,5.667,0.014227,7609597000575.82,-0.2767741935483871,26.788135528564453,26.788135528564453,27.827512741088867
2020-05-07,5.8359,0.011345,7609597000575.82,-0.2561290322580645,27.827512741088867,27.827512741088867,29.519512176513672
2020-05-08,5.7647,0.011345,7609597000575.82,-0.2354838709677419,29.519512176513672,29.519512176513672,
2020-05-09,5.774733333333334,0.011345,7609597000575.82,-0.2148387096774193,,,
2020-05-10,5.784766666666667,0.011345,7609597000575.82,-0.1941935483870968,,,28.842716217041016
2020-05-11,5.7948,0.011345,7609597000575.82,-0.1735483870967742,28.842716217041016,28.842716217041016,28.67955780029297
2020-05-12,5.7717,0.011345,7609597000575.82,-0.1529032258064516,28.67955780029297,28.67955780029297,29.33219146728516
2020-05-13,5.9016,0.011345,7609597000575.82,-0.132258064516129,29.33219146728516,29.33219146728516,29.06026077270508
2020-05-14,5.9366,0.011345,7609597000575.82,-0.1116129032258064,29.06026077270508,29.06026077270508,29.03609085083008
2020-05-15,5.8223,0.011345,7609597000575.82,-0.0909677419354838,29.03609085083008,29.03609085083008,
2020-05-16,5.793833333333334,0.011345,7609597000575.82,-0.0703225806451612,,,
2020-05-17,5.765366666666667,0.011345,7609597000575.82,-0.0496774193548387,,,30.975854873657227
2020-05-18,5.7369,0.011345,7609597000575.82,-0.0290322580645161,30.975854873657227,30.975854873657227,31.60431671142578
2020-05-19,5.721,0.011345,7609597000575.82,-0.0083870967741935,31.60431671142578,31.60431671142578,31.725173950195312
2020-05-20,5.6962,0.011345,7609597000575.82,0.012258064516129,31.725173950195312,31.725173950195312,30.89730262756348
2020-05-21,5.6013,0.011345,7609597000575.82,0.0329032258064516,30.89730262756348,30.89730262756348,30.37761116027832
2020-05-22,5.5802,0.011345,7609597000575.82,0.0535483870967741,30.37761116027832,30.37761116027832,
2020-05-23,5.5456666666666665,0.011345,7609597000575.82,0.0741935483870968,,,
2020-05-24,5.511133333333333,0.011345,7609597000575.82,0.0948387096774193,,,30.27488136291504
2020-05-25,5.4766,0.011345,7609597000575.82,0.1154838709677419,30.27488136291504,30.27488136291504,29.73102569580078
2020-05-26,5.3701,0.011345,7609597000575.82,0.1361290322580645,29.73102569580078,29.73102569580078,30.6011962890625
2020-05-27,5.2986,0.011345,7609597000575.82,0.156774193548387,30.6011962890625,30.6011962890625,30.268829345703125
2020-05-28,5.3399,0.011345,7609597000575.82,0.1774193548387096,30.268829345703125,30.268829345703125,32.02732467651367
2020-05-29,5.4257,0.011345,7609597000575.82,0.1980645161290323,32.02732467651367,32.02732467651367,
2020-05-30,5.4049,0.011345,7609597000575.82,0.2187096774193548,,,
2020-05-31,5.3841,0.011345,7609597000575.82,0.2393548387096774,,,32.2811279296875
2020-06-01,5.3633,0.011345,7609597000575.82,0.26,32.2811279296875,32.2811279296875,32.2811279296875
2020-06-02,5.2595,0.011345,7609597000575.82,0.2633333333333333,32.2811279296875,32.2811279296875,32.4261474609375
2020-06-03,5.051,0.011345,7609597000575.82,0.2666666666666666,32.4261474609375,32.4261474609375,33.634727478027344
2020-06-04,5.1035,0.011345,7609597000575.82,0.27,33.634727478027344,33.634727478027344,33.000221252441406
2020-06-05,4.9769,0.011345,7609597000575.82,0.2733333333333333,33.000221252441406,33.000221252441406,
2020-06-06,4.9621,0.011345,7609597000575.82,0.2766666666666666,,,
2020-06-07,4.9473,0.011345,7609597000575.82,0.28,,,33.10295486450195
2020-06-08,4.9325,0.011345,7609597000575.82,0.2833333333333333,33.10295486450195,33.10295486450195,33.22985076904297
2020-06-09,4.9051,0.011345,7609597000575.82,0.2866666666666667,33.22985076904297,33.22985076904297,32.752471923828125
2020-06-10,4.8888,0.011345,7609597000575.82,0.29,32.752471923828125,32.752471923828125,
2020-06-11,4.96275,0.011345,7609597000575.82,0.2933333333333333,,,32.269039154052734
2020-06-12,5.0367,0.011345,7609597000575.82,0.2966666666666667,32.269039154052734,32.269039154052734,
2020-06-13,5.087033333333333,0.011345,7609597000575.82,0.3,,,
2020-06-14,5.137366666666667,0.011345,7609597000575.82,0.3033333333333333,,,32.55909729003906
2020-06-15,5.1877,0.011345,7609597000575.82,0.3066666666666666,32.55909729003906,32.55909729003906,33.4715690612793
2020-06-16,5.1279,0.011345,7609597000575.82,0.31,33.4715690612793,33.4715690612793,33.9610481262207
2020-06-17,5.2492,0.011345,7609597000575.82,0.3133333333333333,33.9610481262207,33.9610481262207,33.94292449951172
2020-06-18,5.3462,0.008442,7609597000575.82,0.3166666666666666,33.94292449951172,33.94292449951172,33.33863067626953
2020-06-19,5.346,0.008442,7609597000575.82,0.32,33.33863067626953,33.33863067626953,
2020-06-20,5.304666666666667,0.008442,7609597000575.82,0.3233333333333333,,,
2020-06-21,5.263333333333334,0.008442,7609597000575.82,0.3266666666666666,,,33.23590469360352
2020-06-22,5.222,0.008442,7609597000575.82,0.33,33.23590469360352,33.23590469360352,33.59242630004883
2020-06-23,5.1699,0.008442,7609597000575.82,0.3333333333333333,33.59242630004883,33.59242630004883,33.4715690612793
2020-06-24,5.2429,0.008442,7609597000575.82,0.3366666666666666,33.4715690612793,33.4715690612793,33.84019088745117
2020-06-25,5.3281,0.008442,7609597000575.82,0.3399999999999999,33.84019088745117,33.84019088745117,33.610557556152344
2020-06-26,5.4623,0.008442,7609597000575.82,0.3433333333333333,33.610557556152344,33.610557556152344,
2020-06-27,5.4552,0.008442,7609597000575.82,0.3466666666666667,,,
2020-06-28,5.4481,0.008442,7609597000575.82,0.35,,,33.616600036621094
2020-06-29,5.441,0.008442,7609597000575.82,0.3533333333333333,33.616600036621094,33.616600036621094,33.791847229003906
2020-06-30,5.4754,0.008442,7609597000575.82,0.3566666666666667,33.791847229003906,33.791847229003906,32.95792388916016
2020-07-01,5.3646,0.008442,7609597000575.82,0.36,32.95792388916016,32.95792388916016,33.532005310058594
2020-07-02,5.3022,0.008442,7609597000575.82,0.3561290322580645,33.532005310058594,33.532005310058594,33.393009185791016
2020-07-03,5.3368,0.008442,7609597000575.82,0.352258064516129,33.393009185791016,33.393009185791016,
2020-07-04,5.327166666666667,0.008442,7609597000575.82,0.3483870967741935,,,
2020-07-05,5.317533333333333,0.008442,7609597000575.82,0.344516129032258,,,34.18463516235352
2020-07-06,5.3079,0.008442,7609597000575.82,0.3406451612903226,34.18463516235352,34.18463516235352,34.06377410888672
2020-07-07,5.3312,0.008442,7609597000575.82,0.3367741935483871,34.06377410888672,34.06377410888672,34.637847900390625
2020-07-08,5.3476,0.008442,7609597000575.82,0.3329032258064516,34.637847900390625,34.637847900390625,34.093990325927734
2020-07-09,5.2972,0.008442,7609597000575.82,0.3290322580645161,34.093990325927734,34.093990325927734,34.42634963989258
2020-07-10,5.3434,0.008442,7609597000575.82,0.3251612903225806,34.42634963989258,34.42634963989258,
2020-07-11,5.3449333333333335,0.008442,7609597000575.82,0.3212903225806451,,,
2020-07-12,5.346466666666666,0.008442,7609597000575.82,0.3174193548387096,,,34.83726501464844
2020-07-13,5.348,0.008442,7609597000575.82,0.3135483870967742,34.83726501464844,34.83726501464844,37.28463363647461
2020-07-14,5.4282,0.008442,7609597000575.82,0.3096774193548387,37.28463363647461,37.28463363647461,37.33901977539063
2020-07-15,5.3485,0.008442,7609597000575.82,0.3058064516129032,37.33901977539063,37.33901977539063,36.32985305786133
2020-07-16,5.3554,0.008442,7609597000575.82,0.3019354838709677,36.32985305786133,36.32985305786133,36.88580703735352
2020-07-17,5.3504,0.008442,7609597000575.82,0.2980645161290322,36.88580703735352,36.88580703735352,
2020-07-18,5.354566666666666,0.008442,7609597000575.82,0.2941935483870967,,,
2020-07-19,5.358733333333333,0.008442,7609597000575.82,0.2903225806451612,,,36.74076843261719
2020-07-20,5.3629,0.008442,7609597000575.82,0.2864516129032258,36.74076843261719,36.74076843261719,36.07605743408203
2020-07-21,5.2277,0.008442,7609597000575.82,0.2825806451612903,36.07605743408203,36.07605743408203,35.79808044433594
2020-07-22,5.1105,0.008442,7609597000575.82,0.2787096774193548,35.79808044433594,35.79808044433594,35.56241226196289
2020-07-23,5.1641,0.008442,7609597000575.82,0.2748387096774193,35.56241226196289,35.56241226196289,35.411338806152344
2020-07-24,5.214,0.008442,7609597000575.82,0.2709677419354838,35.411338806152344,35.411338806152344,
2020-07-25,5.205433333333334,0.008442,7609597000575.82,0.2670967741935484,,,
2020-07-26,5.196866666666667,0.008442,7609597000575.82,0.2632258064516128,,,37.085227966308594
2020-07-27,5.1883,0.008442,7609597000575.82,0.2593548387096774,37.085227966308594,37.085227966308594,36.46280288696289
2020-07-28,5.1771,0.008442,7609597000575.82,0.2554838709677419,36.46280288696289,36.46280288696289,38.04000473022461
2020-07-29,5.1389,0.008442,7609597000575.82,0.2516129032258064,38.04000473022461,38.04000473022461,37.02478790283203
2020-07-30,5.1831,0.008442,7609597000575.82,0.2477419354838709,37.02478790283203,37.02478790283203,36.6863899230957
2020-07-31,5.2027,0.008442,7609597000575.82,0.2438709677419354,36.6863899230957,36.6863899230957,
2020-08-01,5.237433333333334,0.008442,7609597000575.82,0.24,,,
2020-08-02,5.272166666666666,0.008442,7609597000575.82,0.2529032258064516,,,36.41446685791016
2020-08-03,5.3069,0.008442,7609597000575.82,0.2658064516129032,36.41446685791016,36.41446685791016,36.68034744262695
2020-08-04,5.3323,0.008442,7609597000575.82,0.2787096774193548,36.68034744262695,36.68034744262695,37.58073425292969
2020-08-05,5.2754,0.008442,7609597000575.82,0.2916129032258064,37.58073425292969,37.58073425292969,37.36319351196289
2020-08-06,5.3425,0.007469,7609597000575.82,0.304516129032258,37.36319351196289,37.36319351196289,36.529273986816406
2020-08-07,5.4221,0.007469,7609597000575.82,0.3174193548387096,36.529273986816406,36.529273986816406,
2020-08-08,5.4123,0.007469,7609597000575.82,0.3303225806451613,,,
2020-08-09,5.4025,0.007469,7609597000575.82,0.3432258064516129,,,37.5867805480957
2020-08-10,5.3927,0.007469,7609597000575.82,0.3561290322580645,37.5867805480957,37.5867805480957,36.42654800415039
2020-08-11,5.4279,0.007469,7609597000575.82,0.3690322580645161,36.42654800415039,36.42654800415039,37.16378021240234
2020-08-12,5.4545,0.007469,7609597000575.82,0.3819354838709677,37.16378021240234,37.16378021240234,36.468849182128906
2020-08-13,5.3795,0.007469,7609597000575.82,0.3948387096774193,36.468849182128906,36.468849182128906,37.0731315612793
2020-08-14,5.3846,0.007469,7609597000575.82,0.4077419354838709,37.0731315612793,37.0731315612793,
2020-08-15,5.4061,0.007469,7609597000575.82,0.4206451612903226,,,
2020-08-16,5.4276,0.007469,7609597000575.82,0.4335483870967742,,,37.60490798950195
2020-08-17,5.4491,0.007469,7609597000575.82,0.4464516129032257,37.60490798950195,37.60490798950195,38.1064682006836
2020-08-18,5.4653,0.007469,7609597000575.82,0.4593548387096774,38.1064682006836,38.1064682006836,37.70159530639648
2020-08-19,5.49,0.007469,7609597000575.82,0.472258064516129,37.70159530639648,37.70159530639648,38.04000473022461
2020-08-20,5.6504,0.007469,7609597000575.82,0.4851612903225806,38.04000473022461,38.04000473022461,37.5867805480957
2020-08-21,5.6058,0.007469,7609597000575.82,0.4980645161290322,37.5867805480957,37.5867805480957,
2020-08-22,5.602133333333334,0.007469,7609597000575.82,0.5109677419354839,,,
2020-08-23,5.598466666666667,0.007469,7609597000575.82,0.5238709677419355,,,38.04603958129883
2020-08-24,5.5948,0.007469,7609597000575.82,0.5367741935483871,38.04603958129883,38.04603958129883,37.236289978027344
2020-08-25,5.5991,0.007469,7609597000575.82,0.5496774193548387,37.236289978027344,37.236289978027344,37.31484603881836
2020-08-26,5.5674,0.007469,7609597000575.82,0.5625806451612902,37.31484603881836,37.31484603881836,36.7347297668457
2020-08-27,5.595,0.007469,7609597000575.82,0.5754838709677419,36.7347297668457,36.7347297668457,36.922061920166016
2020-08-28,5.4673,0.007469,7609597000575.82,0.5883870967741935,36.922061920166016,36.922061920166016,
2020-08-29,5.4684333333333335,0.007469,7609597000575.82,0.6012903225806452,,,
2020-08-30,5.469566666666666,0.007469,7609597000575.82,0.6141935483870968,,,36.0639762878418
2020-08-31,5.4707,0.007469,7609597000575.82,0.6270967741935484,36.0639762878418,36.0639762878418,37.32089614868164
2020-09-01,5.3726,0.007469,7609597000575.82,0.64,37.32089614868164,37.32089614868164,37.05500030517578
2020-09-02,5.3735,0.007469,7609597000575.82,0.6473333333333333,37.05500030517578,37.05500030517578,35.8464241027832
2020-09-03,5.3073,0.007469,7609597000575.82,0.6546666666666667,35.8464241027832,35.8464241027832,36.55344772338867
2020-09-04,5.2842,0.007469,7609597000575.82,0.662,36.55344772338867,36.55344772338867,
2020-09-05,5.30545,0.007469,7609597000575.82,0.6693333333333333,,,
2020-09-06,5.326700000000001,0.007469,7609597000575.82,0.6766666666666666,,,
2020-09-07,5.34795,0.007469,7609597000575.82,0.684,,,35.81621170043945
2020-09-08,5.3692,0.007469,7609597000575.82,0.6913333333333334,35.81621170043945,35.81621170043945,36.25735092163086
2020-09-09,5.3018,0.007469,7609597000575.82,0.6986666666666667,36.25735092163086,36.25735092163086,35.36903762817383
2020-09-10,5.293,0.007469,7609597000575.82,0.706,35.36903762817383,35.36903762817383,37.43571090698242
2020-09-11,5.2848,0.007469,7609597000575.82,0.7133333333333334,37.43571090698242,37.43571090698242,
2020-09-12,5.289133333333333,0.007469,7609597000575.82,0.7206666666666667,,,
2020-09-13,5.293466666666666,0.007469,7609597000575.82,0.728,,,37.41153717041016
2020-09-14,5.2978,0.007469,7609597000575.82,0.7353333333333334,37.41153717041016,37.41153717041016,37.8284912109375
2020-09-15,5.2722,0.007469,7609597000575.82,0.7426666666666667,37.8284912109375,37.8284912109375,36.843505859375
2020-09-16,5.2526,0.007469,7609597000575.82,0.75,36.843505859375,36.843505859375,37.5142707824707
2020-09-17,5.2587,0.007469,7609597000575.82,0.7573333333333333,37.5142707824707,37.5142707824707,37.26046371459961
2020-09-18,5.2883,0.007469,7609597000575.82,0.7646666666666666,37.26046371459961,37.26046371459961,
2020-09-19,5.34,0.007469,7609597000575.82,0.772,,,
2020-09-20,5.391699999999999,0.007469,7609597000575.82,0.7793333333333333,,,36.25735092163086
2020-09-21,5.4434,0.007469,7609597000575.82,0.7866666666666666,36.25735092163086,36.25735092163086,36.39427947998047
2020-09-22,5.4323,0.007469,7609597000575.82,0.794,36.39427947998047,36.39427947998047,37.20640182495117
2020-09-23,5.5305,0.007469,7609597000575.82,0.8013333333333333,37.20640182495117,37.20640182495117,36.92939758300781
2020-09-24,5.5708,0.007469,7609597000575.82,0.8086666666666666,36.92939758300781,36.92939758300781,37.30083465576172
