Price,BEEF3.SA_Close
2023-09-25,8.15999984741211
2023-09-26,8.140000343322754
2023-09-27,8.149999618530273
2023-09-28,8.149999618530273
2023-09-29,8.09000015258789
2023-10-02,8.229999542236328
2023-10-03,8.130000114440918
2023-10-04,8.149999618530273
2023-10-05,8.069999694824219
2023-10-06,8.130000114440918
2023-10-09,8.100000381469727
2023-10-10,8.15999984741211
2023-10-11,8.130000114440918
2023-10-13,7.929999828338623
2023-10-16,7.909999847412109
2023-10-17,7.800000190734863
2023-10-18,7.710000038146973
2023-10-19,7.460000038146973
2023-10-20,7.429999828338623
2023-10-23,7.380000114440918
2023-10-24,7.510000228881836
2023-10-25,7.369999885559082
2023-10-26,7.599999904632568
2023-10-27,7.610000133514404
2023-10-30,7.550000190734863
2023-10-31,7.570000171661377
2023-11-01,7.599999904632568
2023-11-03,7.789999961853027
2023-11-06,8.050000190734863
2023-11-07,8.050000190734863
2023-11-08,7.880000114440918
2023-11-09,6.820000171661377
2023-11-10,6.840000152587891
2023-11-13,6.880000114440918
2023-11-14,7.039999961853027
2023-11-16,7.210000038146973
2023-11-17,7.130000114440918
2023-11-20,7.070000171661377
2023-11-21,6.960000038146973
2023-11-22,7.090000152587891
2023-11-23,7.099999904632568
2023-11-24,7.03000020980835
2023-11-27,7.03000020980835
2023-11-28,7.21999979019165
2023-11-29,7.28000020980835
2023-11-30,7.260000228881836
2023-12-01,7.46999979019165
2023-12-04,7.400000095367432
2023-12-05,7.460000038146973
2023-12-06,7.340000152587891
2023-12-07,7.210000038146973
2023-12-08,7.269999980926514
2023-12-11,7.21999979019165
2023-12-12,7.289999961853027
2023-12-13,7.400000095367432
2023-12-14,7.380000114440918
2023-12-15,7.25
2023-12-18,7.400000095367432
2023-12-19,7.420000076293945
2023-12-20,7.28000020980835
2023-12-21,7.389999866485596
2023-12-22,7.380000114440918
2023-12-26,7.5
2023-12-27,7.510000228881836
2023-12-28,7.46999979019165
