Price,SUZB3.SA_Close
Ticker,SUZB3.SA
Date,
2023-09-27,51.16561508178711
2023-09-28,50.938507080078125
2023-09-29,51.36433410644531
2023-10-02,51.307559967041016
2023-10-03,52.31061935424805
2023-10-04,52.04566192626953
2023-10-05,52.291690826416016
2023-10-06,53.18120193481445
2023-10-09,53.65434646606445
2023-10-10,53.41777420043945
2023-10-11,53.60702896118164
2023-10-13,55.41443634033203
2023-10-16,54.288352966308594
2023-10-17,54.38298416137695
2023-10-18,53.067649841308594
2023-10-19,52.973018646240234
2023-10-20,51.95103454589844
2023-10-23,51.47789001464844
2023-10-24,49.68941116333008
2023-10-25,49.77457809448242
2023-10-26,49.87866973876953
2023-10-27,49.131099700927734
2023-10-30,48.8756103515625
2023-10-31,48.799903869628906
2023-11-01,48.68635177612305
2023-11-03,48.41192626953125
2023-11-06,49.10271453857422
2023-11-07,49.26358413696289
2023-11-08,50.61677169799805
2023-11-09,50.559993743896484
2023-11-10,51.70499801635742
2023-11-13,51.19400405883789
2023-11-14,49.67995071411133
2023-11-16,50.5316047668457
2023-11-17,50.0963134765625
2023-11-20,50.05846405029297
2023-11-21,50.13416290283203
2023-11-22,50.559993743896484
2023-11-23,50.910118103027344
2023-11-24,50.59784698486328
2023-11-27,50.8628044128418
2023-11-28,50.484291076660156
2023-11-29,51.33594512939453
2023-11-30,50.89119338989258
2023-12-01,48.979698181152344
2023-12-04,49.008087158203125
2023-12-05,48.68635177612305
2023-12-06,48.32676315307617
2023-12-07,48.17535400390625
2023-12-08,49.16640853881836
2023-12-11,49.77650833129883
2023-12-12,49.35040283203125
2023-12-13,50.2122917175293
2023-12-14,50.75460433959961
2023-12-15,50.96765899658203
2023-12-18,50.89018249511719
2023-12-19,51.29692077636719
2023-12-20,52.19754409790039
2023-12-21,52.73017120361328
2023-12-22,53.20469284057617
2023-12-26,53.475852966308594
2023-12-27,53.79542541503906
2023-12-28,53.872901916503906
