Price,JBSS3.SA_Close
Ticker,JBSS3.SA
Date,
2023-09-26,16.430795669555664
2023-09-27,16.27422523498535
2023-09-28,16.37553596496582
2023-09-29,16.62420654296875
2023-10-02,16.605789184570312
2023-10-03,16.71630859375
2023-10-04,16.771568298339844
2023-10-05,16.771568298339844
2023-10-06,16.73472785949707
2023-10-09,16.92814064025879
2023-10-10,17.305755615234375
2023-10-11,17.655738830566406
2023-10-13,17.471534729003906
2023-10-16,17.69257926940918
2023-10-17,17.526798248291016
2023-10-18,17.710996627807617
2023-10-19,17.471534729003906
2023-10-20,17.68337059020996
2023-10-23,17.867568969726562
2023-10-24,17.81231117248535
2023-10-25,17.775468826293945
2023-10-26,18.392545700073242
2023-10-27,18.30965232849121
2023-10-30,18.337284088134766
2023-10-31,18.447805404663086
2023-11-01,18.84383773803711
2023-11-03,19.203033447265625
2023-11-06,19.635906219482422
2023-11-07,19.967470169067383
2023-11-08,19.80168914794922
2023-11-09,19.40565299987793
2023-11-10,19.626697540283203
2023-11-13,19.341184616088867
2023-11-14,19.230663299560547
2023-11-16,19.949050903320312
2023-11-17,19.93062973022461
2023-11-20,20.096410751342773
2023-11-21,19.626697540283203
2023-11-22,20.418764114379883
2023-11-23,21.063472747802734
2023-11-24,21.15557098388672
2023-11-27,21.385822296142578
2023-11-28,21.49634552001953
2023-11-29,21.376611709594727
2023-11-30,21.376611709594727
2023-12-01,21.975269317626953
2023-12-04,21.745018005371094
2023-12-05,21.975269317626953
2023-12-06,21.652915954589844
2023-12-07,21.735807418823242
2023-12-08,21.993688583374023
2023-12-11,21.883169174194336
2023-12-12,21.735807418823242
2023-12-13,22.426563262939453
2023-12-14,22.07657814025879
2023-12-15,21.84632682800293
2023-12-18,21.809486389160156
2023-12-19,22.30683135986328
2023-12-20,23.06205940246582
2023-12-21,22.859437942504883
2023-12-22,22.905488967895508
2023-12-26,23.025218963623047
2023-12-27,23.016008377075195
2023-12-28,22.94232749938965
