Price,VALE3.SA_Close
Ticker,VALE3.SA
Date,
2023-09-28,58.17838668823242
2023-09-29,58.94596481323242
2023-10-02,58.43133544921875
2023-10-03,58.07372283935547
2023-10-04,57.454437255859375
2023-10-05,57.4806022644043
2023-10-06,58.317955017089844
2023-10-09,57.899269104003906
2023-10-10,58.248172760009766
2023-10-11,58.75407028198242
2023-10-13,58.08244705200195
2023-10-16,58.701744079589844
2023-10-17,59.18146514892578
2023-10-18,57.00959014892578
2023-10-19,56.18968200683594
2023-10-20,54.6719856262207
2023-10-23,54.567317962646484
2023-10-24,55.81462478637695
2023-10-25,55.76228332519531
2023-10-26,56.9572639465332
2023-10-27,58.93723678588867
2023-10-30,59.46930694580078
2023-10-31,60.18454360961914
2023-11-01,61.335899353027344
2023-11-03,62.10346603393555
2023-11-06,62.36514663696289
2023-11-07,61.126564025878906
2023-11-08,61.17017364501953
2023-11-09,61.46674346923828
2023-11-10,62.408756256103516
2023-11-13,62.277915954589844
2023-11-14,64.20557403564453
2023-11-16,64.63296508789062
2023-11-17,64.75507354736328
2023-11-20,66.3425521850586
2023-11-21,67.9474868774414
2023-11-22,65.935302734375
2023-11-23,65.52127838134766
2023-11-24,64.96631622314453
2023-11-27,64.57872009277344
2023-11-28,64.71966552734375
2023-11-29,64.70203399658203
2023-11-30,65.05439758300781
2023-12-01,66.26123046875
2023-12-04,64.77251434326172
2023-12-05,64.17350006103516
2023-12-06,63.75067901611328
2023-12-07,63.953277587890625
2023-12-08,64.12945556640625
2023-12-11,64.18231964111328
2023-12-12,64.29682922363281
2023-12-13,64.30563354492188
2023-12-14,64.65798950195312
2023-12-15,65.0632095336914
2023-12-18,65.37152862548828
2023-12-19,65.82959747314453
2023-12-20,65.61817932128906
2023-12-21,67.80281066894531
2023-12-22,67.29187774658203
2023-12-26,67.52973175048828
2023-12-27,68.18159484863281
2023-12-28,68.00540924072266
