Price,GGBR3.SA_Close
Ticker,GGBR3.SA
Date,
2023-09-25,17.707420349121094
2023-09-26,17.459333419799805
2023-09-27,17.350791931152344
2023-09-28,17.459333419799805
2023-09-29,17.226747512817383
2023-10-02,17.009668350219727
2023-10-03,16.70730972290039
2023-10-04,16.48247718811035
2023-10-05,16.257646560668945
2023-10-06,16.304161071777344
2023-10-09,16.23438835144043
2023-10-10,16.226633071899414
2023-10-11,16.180116653442383
2023-10-13,16.273151397705078
2023-10-16,16.28090476989746
2023-10-17,16.079330444335938
2023-10-18,15.598655700683594
2023-10-19,15.598655700683594
2023-10-20,15.552139282226562
2023-10-23,15.714949607849121
2023-10-24,15.614161491394043
2023-10-25,15.466858863830566
2023-10-26,15.730453491210938
2023-10-27,15.645172119140625
2023-10-30,15.699442863464355
2023-10-31,15.552139282226562
2023-11-01,15.699442863464355
2023-11-03,16.242137908935547
2023-11-06,16.335172653198242
2023-11-07,16.079330444335938
2023-11-08,16.079330444335938
2023-11-09,16.009553909301758
2023-11-10,16.497983932495117
2023-11-13,16.420454025268555
2023-11-14,16.5522518157959
2023-11-16,16.924388885498047
2023-11-17,17.211240768432617
2023-11-20,16.87066078186035
2023-11-21,16.918184280395508
2023-11-22,16.918184280395508
2023-11-23,16.941944122314453
2023-11-24,16.482555389404297
2023-11-27,16.498397827148438
2023-11-28,16.545923233032227
2023-11-29,16.53007698059082
2023-11-30,16.229103088378906
2023-12-01,16.55384063720703
2023-12-04,16.395431518554688
2023-12-05,16.474634170532227
2023-12-06,16.411270141601562
2023-12-07,16.545923233032227
2023-12-08,16.506317138671875
2023-12-11,16.77561378479004
2023-12-12,16.617204666137695
2023-12-13,16.75977325439453
2023-12-14,16.878582000732422
2023-12-15,16.949865341186523
2023-12-18,16.75185203552246
2023-12-19,16.442951202392578
2023-12-20,16.474634170532227
2023-12-21,16.712249755859375
2023-12-22,16.75185203552246
2023-12-26,16.728092193603516
2023-12-27,16.791454315185547
2023-12-28,16.918184280395508
