Price,BRFS3.SA_Close
2023-09-26,9.691779136657715
2023-09-27,9.789087295532227
2023-09-28,9.886393547058105
2023-09-29,9.9155855178833
2023-10-02,10.119930267333984
2023-10-03,10.158852577209473
2023-10-04,10.168583869934082
2023-10-05,10.20750617980957
2023-10-06,10.392390251159668
2023-10-09,10.548081398010254
2023-10-10,10.947039604187012
2023-10-11,10.70377254486084
2023-10-13,10.557812690734863
2023-10-16,10.50915813446045
2023-10-17,10.324274063110352
2023-10-18,10.110199928283691
2023-10-19,10.110199928283691
2023-10-20,10.499427795410156
2023-10-23,10.69404125213623
2023-10-24,10.801079750061035
2023-10-25,10.83027172088623
2023-10-26,10.587003707885742
2023-10-27,10.236699104309082
2023-10-30,9.7793550491333
2023-10-31,10.382659912109375
2023-11-01,10.84000301361084
2023-11-03,11.034616470336914
2023-11-06,12.455299377441406
2023-11-07,12.260684967041016
2023-11-08,11.151384353637695
2023-11-09,11.268153190612793
2023-11-10,11.822802543640137
2023-11-13,11.978494644165039
2023-11-14,12.484490394592285
2023-11-16,13.4867525100708
2023-11-17,13.827327728271484
2023-11-20,13.924635887145996
2023-11-21,13.778674125671387
2023-11-22,13.827327728271484
2023-11-23,13.720291137695312
2023-11-24,13.661906242370605
2023-11-27,14.109518051147461
2023-11-28,14.450093269348145
2023-11-29,14.683629989624023
2023-11-30,14.265209197998047
2023-12-01,14.771206855773926
2023-12-04,14.722552299499512
2023-12-05,14.11924934387207
2023-12-06,13.506214141845703
2023-12-07,13.331061363220215
2023-12-08,13.467291831970215
2023-12-11,13.447830200195312
2023-12-12,13.389446258544922
2023-12-13,13.691097259521484
2023-12-14,13.43809986114502
2023-12-15,13.224023818969727
2023-12-18,13.515945434570312
2023-12-19,13.85651969909668
2023-12-20,13.749482154846191
2023-12-21,13.603521347045898
2023-12-22,13.42836856842041
2023-12-26,13.360254287719727
2023-12-27,13.43809986114502
2023-12-28,13.43809986114502
