Price,PETR4.SA_Close
Ticker,PETR4.SA
Date,
2023-09-22,26.72298812866211
2023-09-25,26.895748138427734
2023-09-26,26.275379180908203
2023-09-27,27.107772827148438
2023-09-28,27.05280303955078
2023-09-29,27.202007293701172
2023-10-02,26.79366111755371
2023-10-03,26.675872802734375
2023-10-04,25.615745544433594
2023-10-05,25.702129364013672
2023-10-06,26.31464385986328
2023-10-09,27.44544219970703
2023-10-10,27.649612426757812
2023-10-11,27.57893943786621
2023-10-13,28.489858627319336
2023-10-16,28.803970336914062
2023-10-17,29.581392288208008
2023-10-18,30.24888038635254
2023-10-19,30.107534408569336
2023-10-20,29.722745895385742
2023-10-23,27.759552001953125
2023-10-24,28.17575454711914
2023-10-25,28.324951171875
2023-10-26,28.034400939941406
2023-10-27,27.830224990844727
2023-10-30,27.547529220581055
2023-10-31,27.280532836914062
2023-11-01,27.57893943786621
2023-11-03,27.908754348754883
2023-11-06,27.885194778442383
2023-11-07,27.42188262939453
2023-11-08,26.832923889160156
2023-11-09,27.39047622680664
2023-11-10,27.264827728271484
2023-11-13,28.02654457092285
2023-11-14,28.411333084106445
2023-11-16,27.916610717773438
2023-11-17,28.827531814575195
2023-11-20,28.851089477539062
2023-11-21,28.55268669128418
2023-11-22,28.692432403564453
2023-11-23,28.700592041015625
2023-11-24,28.782197952270508
2023-11-27,28.61898422241211
2023-11-28,29.051494598388672
2023-11-29,28.74955940246582
2023-11-30,29.30447006225586
2023-12-01,29.10861587524414
2023-12-04,28.488418579101562
2023-12-05,28.35784912109375
2023-12-06,27.337779998779297
2023-12-07,27.272499084472656
2023-12-08,28.14567756652832
2023-12-11,28.03959083557129
2023-12-12,27.81109619140625
2023-12-13,28.210960388183594
2023-12-14,28.822999954223633
2023-12-15,28.888286590576172
2023-12-18,29.247346878051758
2023-12-19,29.58193016052246
2023-12-20,29.688018798828125
2023-12-21,29.69617462158203
2023-12-22,29.981796264648438
2023-12-26,30.463266372680664
2023-12-27,30.487751007080078
2023-12-28,30.38982391357422
