Price,CSNA3.SA_Close
Ticker,CSNA3.SA
Date,
2023-09-26,10.340167045593262
2023-09-27,10.2798490524292
2023-09-28,10.36601734161377
2023-09-29,10.460803031921387
2023-10-02,10.357401847839355
2023-10-03,10.167830467224121
2023-10-04,9.961028099060059
2023-10-05,9.874859809875488
2023-10-06,9.917943000793457
2023-10-09,9.823158264160156
2023-10-10,10.012727737426758
2023-10-11,10.14198112487793
2023-10-13,10.029962539672852
2023-10-16,10.047195434570312
2023-10-17,10.038578033447266
2023-10-18,9.736990928649902
2023-10-19,9.693906784057617
2023-10-20,9.37508487701416
2023-10-23,9.435401916503906
2023-10-24,9.59050464630127
2023-10-25,9.512953758239746
2023-10-26,9.728373527526855
2023-10-27,9.797307968139648
2023-10-30,9.909326553344727
2023-10-31,10.133363723754883
2023-11-01,10.314316749572754
2023-11-03,10.917492866516113
2023-11-06,10.926109313964844
2023-11-07,10.943343162536621
2023-11-08,10.943343162536621
2023-11-09,10.788241386413574
2023-11-10,10.917492866516113
2023-11-13,10.891642570495605
2023-11-14,11.83949089050293
2023-11-16,12.658086776733398
2023-11-17,12.804573059082031
2023-11-20,14.019542694091797
2023-11-21,14.139431953430176
2023-11-22,14.4644775390625
2023-11-23,14.247780799865723
2023-11-24,14.103316307067871
2023-11-27,14.446418762207031
2023-11-28,14.599912643432617
2023-11-29,14.708261489868164
2023-11-30,14.825637817382812
2023-12-01,15.493783950805664
2023-12-04,15.358349800109863
2023-12-05,15.51184368133545
2023-12-06,15.466696739196777
2023-12-07,15.322233200073242
2023-12-08,15.529901504516602
2023-12-11,15.475726127624512
2023-12-12,15.48475456237793
2023-12-13,15.818829536437988
2023-12-14,15.900090217590332
2023-12-15,16.27931022644043
2023-12-18,16.73076057434082
2023-12-19,16.884252548217773
2023-12-20,16.59532356262207
2023-12-21,17.200267791748047
2023-12-22,17.25444221496582
2023-12-26,17.480167388916016
2023-12-27,17.615602493286133
2023-12-28,17.75103759765625
