,Preço,ROA,ROE,Margem Líquida,P/L,VP,Preço_anterior,TaxaCambio,Selic,PIB,IPCA,"('PETR4.SA_Close', 'PETR4.SA')",Preço_feature
2022-02-15,12.790331840515137,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.99510097503662,5.1875,0.040168,10079676679176.0,1.315,12.780007362365724,12.99510097503662
2022-02-16,12.967537879943848,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.790331840515137,5.1624,0.040168,10079676679176.0,1.3367857142857145,12.957066535949709,12.790331840515137
2022-02-17,12.916343688964844,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.967537879943848,5.1559,0.040168,10079676679176.0,1.3585714285714283,12.905917167663574,12.967537879943848
2022-02-18,12.99510097503662,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.916343688964844,5.1333,0.040168,10079676679176.0,1.380357142857143,12.984611511230469,12.916343688964844
2022-02-19,12.99510097503662,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.99510097503662,5.1219,0.040168,10079676679176.0,1.4021428571428571,,12.99510097503662
2022-02-20,12.99510097503662,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.99510097503662,5.1105,0.040168,10079676679176.0,1.4239285714285717,,12.99510097503662
2022-02-21,13.329822540283203,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.99510097503662,5.0991,0.040168,10079676679176.0,1.4457142857142855,13.319062232971191,12.99510097503662
2022-02-22,13.286507606506348,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.329822540283203,5.0605,0.040168,10079676679176.0,1.4675,13.27578353881836,13.329822540283203
2022-02-23,13.475529670715332,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.286507606506348,5.0137,0.040168,10079676679176.0,1.4892857142857143,13.46465015411377,13.286507606506348
2022-02-24,13.148682594299316,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.475529670715332,5.1168,0.040168,10079676679176.0,1.5110714285714288,13.138066291809082,13.475529670715332
2022-02-25,13.388894081115724,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.148682594299316,5.1388,0.040168,10079676679176.0,1.532857142857143,13.378085136413574,13.148682594299316
2022-02-26,13.388894081115724,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.388894081115724,5.13786,0.040168,10079676679176.0,1.5546428571428572,,13.388894081115724
2022-02-27,13.388894081115724,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.388894081115724,5.13692,0.040168,10079676679176.0,1.5764285714285715,,13.388894081115724
2022-02-28,13.388894081115724,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.388894081115724,5.13598,0.040168,10079676679176.0,1.5982142857142858,,13.388894081115724
2022-03-01,13.388894081115724,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.388894081115724,5.13504,0.040168,10079676679176.0,1.62,,13.388894081115724
2022-03-02,13.652732849121094,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.388894081115724,5.1341,0.040168,10079676679176.0,1.6019354838709678,13.641709327697754,13.388894081115724
2022-03-03,13.483404159545898,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.652732849121094,5.0473,0.040168,10079676679176.0,1.5838709677419356,13.47251796722412,13.652732849121094
2022-03-04,13.47946548461914,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.483404159545898,5.0752,0.040168,10079676679176.0,1.565806451612903,13.468585014343262,13.483404159545898
2022-03-05,13.47946548461914,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.47946548461914,5.069233333333333,0.040168,10079676679176.0,1.547741935483871,,13.47946548461914
2022-03-06,13.47946548461914,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.47946548461914,5.063266666666666,0.040168,10079676679176.0,1.5296774193548388,,13.47946548461914
2022-03-07,12.522553443908691,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.47946548461914,5.0573,0.040168,10079676679176.0,1.5116129032258063,12.512444496154783,13.47946548461914
2022-03-08,12.78245449066162,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.522553443908691,5.0897,0.040168,10079676679176.0,1.4935483870967745,12.772135734558104,12.522553443908691
2022-03-09,12.8218355178833,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.78245449066162,5.0088,0.040168,10079676679176.0,1.475483870967742,12.811481475830078,12.78245449066162
2022-03-10,13.270756721496582,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.8218355178833,5.0507,0.040168,10079676679176.0,1.4574193548387098,13.260046005249023,12.8218355178833
2022-03-11,12.794270515441896,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.270756721496582,5.0249,0.040168,10079676679176.0,1.4393548387096775,12.783941268920898,13.270756721496582
2022-03-12,12.794270515441896,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.794270515441896,5.037966666666667,0.040168,10079676679176.0,1.4212903225806452,,12.794270515441896
2022-03-13,12.794270515441896,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.794270515441896,5.051033333333333,0.040168,10079676679176.0,1.403225806451613,,12.794270515441896
2022-03-14,12.55011749267578,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.794270515441896,5.0641,0.040168,10079676679176.0,1.3851612903225807,12.539984703063965,12.794270515441896
2022-03-15,12.246898651123049,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.55011749267578,5.1308,0.040168,10079676679176.0,1.3670967741935485,12.23701286315918,12.55011749267578
2022-03-16,12.140576362609863,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.246898651123049,5.1281,0.040168,10079676679176.0,1.3490322580645162,12.13077449798584,12.246898651123049
2022-03-17,11.817667007446287,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.140576362609863,5.0758,0.043739,10079676679176.0,1.330967741935484,11.808127403259276,12.140576362609863
2022-03-18,12.053942680358888,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,11.817667007446287,5.0405,0.043739,10079676679176.0,1.3129032258064517,12.04421043395996,11.817667007446287
2022-03-19,12.053942680358888,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.053942680358888,5.015666666666666,0.043739,10079676679176.0,1.2948387096774194,,12.053942680358888
2022-03-20,12.053942680358888,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.053942680358888,4.990833333333334,0.043739,10079676679176.0,1.2767741935483872,,12.053942680358888
2022-03-21,12.50680160522461,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.053942680358888,4.966,0.043739,10079676679176.0,1.258709677419355,12.496705055236816,12.053942680358888
2022-03-22,12.451671600341797,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.50680160522461,4.9202,0.043739,10079676679176.0,1.2406451612903229,12.44161891937256,12.50680160522461
2022-03-23,12.621000289916992,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.451671600341797,4.8698,0.043739,10079676679176.0,1.2225806451612904,12.610810279846191,12.451671600341797
2022-03-24,12.766703605651855,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.621000289916992,4.8061,0.043739,10079676679176.0,1.204516129032258,12.756396293640137,12.621000289916992
2022-03-25,12.71944808959961,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.766703605651855,4.7776,0.043739,10079676679176.0,1.186451612903226,12.709179878234863,12.766703605651855
2022-03-26,12.71944808959961,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.71944808959961,4.7817,0.043739,10079676679176.0,1.1683870967741936,,12.71944808959961
2022-03-27,12.71944808959961,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.71944808959961,4.7858,0.043739,10079676679176.0,1.1503225806451614,,12.71944808959961
2022-03-28,12.443796157836914,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.71944808959961,4.7899,0.043739,10079676679176.0,1.132258064516129,12.433751106262209,12.71944808959961
2022-03-29,12.71944808959961,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.443796157836914,4.748,0.043739,10079676679176.0,1.1141935483870968,12.709179878234863,12.443796157836914
2022-03-30,12.991165161132812,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.71944808959961,4.7491,0.043739,10079676679176.0,1.0961290322580646,12.98067569732666,12.71944808959961
2022-03-31,13.17230987548828,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.991165161132812,4.7372,0.043739,10079676679176.0,1.0780645161290323,13.161676406860352,12.991165161132812
2022-04-01,12.999037742614746,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.17230987548828,4.6978,0.043739,10079676679176.0,1.06,12.988545417785645,13.17230987548828
2022-04-02,12.999037742614746,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.999037742614746,4.670833333333333,0.043739,10079676679176.0,1.040333333333333,,12.999037742614746
2022-04-03,12.999037742614746,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.999037742614746,4.643866666666667,0.043739,10079676679176.0,1.0206666666666666,,12.999037742614746
2022-04-04,12.876964569091797,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.999037742614746,4.6169,0.043739,10079676679176.0,1.001,12.866569519042969,12.999037742614746
2022-04-05,12.754888534545898,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.876964569091797,4.6394,0.043739,10079676679176.0,0.9813333333333334,12.744592666625977,12.876964569091797
2022-04-06,12.74307632446289,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.754888534545898,4.6961,0.043739,10079676679176.0,0.9616666666666668,12.732789039611816,12.754888534545898
2022-04-07,13.40464687347412,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.74307632446289,4.7416,0.043739,10079676679176.0,0.942,13.393823623657228,12.74307632446289
2022-04-08,13.471590042114258,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.40464687347412,4.7507,0.043739,10079676679176.0,0.9223333333333332,13.460716247558594,13.40464687347412
2022-04-09,13.471590042114258,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.471590042114258,4.7344333333333335,0.043739,10079676679176.0,0.9026666666666668,,13.471590042114258
2022-04-10,13.471590042114258,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.471590042114258,4.718166666666667,0.043739,10079676679176.0,0.883,,13.471590042114258
2022-04-11,13.3692045211792,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.471590042114258,4.7019,0.043739,10079676679176.0,0.8633333333333334,13.358410835266112,13.471590042114258
2022-04-12,13.329822540283203,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.3692045211792,4.6477,0.043739,10079676679176.0,0.8436666666666667,13.319062232971191,13.3692045211792
2022-04-13,13.613353729248049,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.329822540283203,4.6805,0.043739,10079676679176.0,0.8240000000000001,13.60236358642578,13.329822540283203
2022-04-14,13.471298217773438,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.613353729248049,4.7152,0.043739,10079676679176.0,0.8043333333333333,13.460419654846191,13.613353729248049
2022-04-15,13.471298217773438,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.471298217773438,4.7049,0.043739,10079676679176.0,0.7846666666666666,,13.471298217773438
2022-04-16,13.471298217773438,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.471298217773438,4.6946,0.043739,10079676679176.0,0.765,,13.471298217773438
2022-04-17,13.471298217773438,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.471298217773438,4.6843,0.043739,10079676679176.0,0.7453333333333334,,13.471298217773438
2022-04-18,13.234353065490724,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.471298217773438,4.674,0.043739,10079676679176.0,0.7256666666666667,13.223669052124023,13.471298217773438
2022-04-19,13.635002136230469,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.234353065490724,4.6658,0.043739,10079676679176.0,0.706,13.623995780944824,13.234353065490724
2022-04-20,13.699623107910156,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.635002136230469,4.6391,0.043739,10079676679176.0,0.6863333333333334,13.688562393188477,13.635002136230469
2022-04-21,13.699623107910156,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.699623107910156,4.68555,0.043739,10079676679176.0,0.6666666666666667,,13.699623107910156
2022-04-22,13.165424346923828,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.699623107910156,4.732,0.043739,10079676679176.0,0.647,13.154794692993164,13.699623107910156
2022-04-23,13.165424346923828,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.165424346923828,4.781733333333333,0.043739,10079676679176.0,0.6273333333333333,,13.165424346923828
2022-04-24,13.165424346923828,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.165424346923828,4.831466666666667,0.043739,10079676679176.0,0.6076666666666667,,13.165424346923828
2022-04-25,12.971562385559082,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.165424346923828,4.8812,0.043739,10079676679176.0,0.588,12.961088180541992,13.165424346923828
2022-04-26,12.950021743774414,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.971562385559082,4.966,0.043739,10079676679176.0,0.5683333333333334,12.939567565917969,12.971562385559082
2022-04-27,12.950021743774414,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.950021743774414,5.0161,0.043739,10079676679176.0,0.5486666666666666,12.939567565917969,12.950021743774414
2022-04-28,13.036182403564451,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.950021743774414,5.0104,0.043739,10079676679176.0,0.529,13.02565860748291,12.950021743774414
2022-04-29,13.0447998046875,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.036182403564451,4.9185,0.043739,10079676679176.0,0.5093333333333333,13.034266471862791,13.036182403564451
2022-04-30,13.0447998046875,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.0447998046875,4.9543333333333335,0.043739,10079676679176.0,0.4896666666666667,,13.0447998046875
2022-05-01,13.0447998046875,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.0447998046875,4.990166666666666,0.043739,10079676679176.0,0.47,,13.0447998046875
2022-05-02,12.915555953979492,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.0447998046875,5.026,0.043739,10079676679176.0,0.4764516129032258,12.90513038635254,13.0447998046875
2022-05-03,13.031874656677246,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.915555953979492,5.0161,0.043739,10079676679176.0,0.4829032258064515,13.021353721618652,12.915555953979492
2022-05-04,13.815939903259276,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.031874656677246,5.0087,0.043739,10079676679176.0,0.4893548387096774,13.80478858947754,13.031874656677246
2022-05-05,13.790090560913086,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.815939903259276,5.0045,0.047279,10079676679176.0,0.4958064516129032,13.77895736694336,13.815939903259276
2022-05-06,14.242438316345217,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.790090560913086,5.0744,0.047279,10079676679176.0,0.502258064516129,14.23094081878662,13.790090560913086
2022-05-07,14.242438316345217,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.242438316345217,5.0940666666666665,0.047279,10079676679176.0,0.5087096774193548,,14.242438316345217
2022-05-08,14.242438316345217,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.242438316345217,5.113733333333333,0.047279,10079676679176.0,0.5151612903225806,,14.242438316345217
2022-05-09,13.854711532592772,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.242438316345217,5.1334,0.047279,10079676679176.0,0.5216129032258064,13.84352970123291,14.242438316345217
2022-05-10,13.97533893585205,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.854711532592772,5.1384,0.047279,10079676679176.0,0.5280645161290323,13.964054107666016,13.854711532592772
2022-05-11,14.462149620056152,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.97533893585205,5.1238,0.047279,10079676679176.0,0.5345161290322581,14.450474739074709,13.97533893585205
2022-05-12,14.57415771484375,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.462149620056152,5.1476,0.047279,10079676679176.0,0.5409677419354839,14.562395095825195,14.462149620056152
2022-05-13,14.763711929321287,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.57415771484375,5.1069,0.047279,10079676679176.0,0.5474193548387096,14.751794815063477,14.57415771484375
2022-05-14,14.763711929321287,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.763711929321287,5.093266666666667,0.047279,10079676679176.0,0.5538709677419354,,14.763711929321287
2022-05-15,14.763711929321287,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.763711929321287,5.079633333333334,0.047279,10079676679176.0,0.5603225806451613,,14.763711929321287
2022-05-16,14.910186767578123,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.763711929321287,5.066,0.047279,10079676679176.0,0.5667741935483871,14.898148536682127,14.763711929321287
2022-05-17,14.716322898864746,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.910186767578123,4.967,0.047279,10079676679176.0,0.5732258064516129,14.70444679260254,14.910186767578123
2022-05-18,14.47507381439209,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.716322898864746,4.9586,0.047279,10079676679176.0,0.5796774193548387,14.463386535644531,14.716322898864746
2022-05-19,14.720630645751951,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.47507381439209,4.9192,0.047279,10079676679176.0,0.5861290322580646,14.708746910095217,14.47507381439209
2022-05-20,15.004962921142578,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.720630645751951,4.8771,0.047279,10079676679176.0,0.5925806451612903,14.992852210998535,14.720630645751951
2022-05-21,15.004962921142578,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,15.004962921142578,4.850300000000001,0.047279,10079676679176.0,0.5990322580645161,,15.004962921142578
2022-05-22,15.004962921142578,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,15.004962921142578,4.8235,0.047279,10079676679176.0,0.6054838709677419,,15.004962921142578
2022-05-23,15.595166206359863,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,15.004962921142578,4.7967,0.047279,10079676679176.0,0.6119354838709677,15.5825777053833,15.004962921142578
2022-05-24,15.170534133911133,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,15.595166206359863,4.81,0.047279,10079676679176.0,0.6183870967741936,15.158285140991213,15.595166206359863
2022-05-25,15.386568069458008,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,15.170534133911133,4.8353,0.047279,10079676679176.0,0.6248387096774194,15.3741455078125,15.170534133911133
2022-05-26,15.424973487854004,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,15.386568069458008,4.7961,0.047279,10079676679176.0,0.6312903225806452,15.41252326965332,15.386568069458008
2022-05-27,14.69045352935791,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,15.424973487854004,4.7428,0.047279,10079676679176.0,0.6377419354838709,14.678590774536133,15.424973487854004
2022-05-28,14.69045352935791,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.69045352935791,4.735533333333334,0.047279,10079676679176.0,0.6441935483870969,,14.69045352935791
2022-05-29,14.69045352935791,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.69045352935791,4.728266666666666,0.047279,10079676679176.0,0.6506451612903226,,14.69045352935791
2022-05-30,14.397602081298828,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.69045352935791,4.721,0.047279,10079676679176.0,0.6570967741935484,14.385979652404783,14.69045352935791
2022-05-31,14.431208610534668,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.397602081298828,4.7283,0.047279,10079676679176.0,0.6635483870967742,14.419559478759766,14.397602081298828
2022-06-01,14.412006378173828,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.431208610534668,4.7759,0.047279,10079676679176.0,0.67,14.400371551513672,14.431208610534668
2022-06-02,14.287185668945312,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.412006378173828,4.7873,0.047279,10079676679176.0,0.625,14.275651931762695,14.412006378173828
2022-06-03,14.536826133728027,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.287185668945312,4.795,0.047279,10079676679176.0,0.5800000000000001,14.525090217590332,14.287185668945312
2022-06-04,14.536826133728027,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.536826133728027,4.7911,0.047279,10079676679176.0,0.535,,14.536826133728027
2022-06-05,14.536826133728027,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.536826133728027,4.7872,0.047279,10079676679176.0,0.49,,14.536826133728027
2022-06-06,14.546425819396973,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.536826133728027,4.7833,0.047279,10079676679176.0,0.445,14.534687042236328,14.536826133728027
2022-06-07,14.719256401062012,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.546425819396973,4.8903,0.047279,10079676679176.0,0.4,14.70737361907959,14.546425819396973
2022-06-08,14.647244453430176,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.719256401062012,4.8705,0.047279,10079676679176.0,0.355,14.635419845581056,14.719256401062012
2022-06-09,14.43600845336914,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.647244453430176,4.8945,0.047279,10079676679176.0,0.31,14.424355506896973,14.647244453430176
2022-06-10,14.234375,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.43600845336914,4.983,0.047279,10079676679176.0,0.265,14.222885131835938,14.43600845336914
2022-06-11,14.234375,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.234375,5.0229,0.047279,10079676679176.0,0.2199999999999999,,14.234375
2022-06-12,14.234375,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.234375,5.062799999999999,0.047279,10079676679176.0,0.175,,14.234375
2022-06-13,14.051946640014648,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.234375,5.1027,0.047279,10079676679176.0,0.13,14.04060173034668,14.234375
2022-06-14,14.210371971130373,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.051946640014648,5.1197,0.047279,10079676679176.0,0.0849999999999999,14.198899269104004,14.051946640014648
2022-06-15,13.960729598999023,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,14.210371971130373,5.1113,0.047279,10079676679176.0,0.0399999999999999,13.94946002960205,14.210371971130373
2022-06-16,13.960729598999023,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.960729598999023,5.121,0.048158,10079676679176.0,-0.005,,13.960729598999023
2022-06-17,13.110987663269045,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.960729598999023,5.1307,0.049037,10079676679176.0,-0.05,13.100403785705566,13.960729598999023
2022-06-18,13.110987663269045,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.110987663269045,5.141633333333333,0.049037,10079676679176.0,-0.095,,13.110987663269045
2022-06-19,13.110987663269045,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.110987663269045,5.152566666666667,0.049037,10079676679176.0,-0.14,,13.110987663269045
2022-06-20,13.25981330871582,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.110987663269045,5.1635,0.049037,10079676679176.0,-0.185,13.249109268188477,13.110987663269045
2022-06-21,12.995769500732422,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.25981330871582,5.1456,0.049037,10079676679176.0,-0.2300000000000001,12.985278129577637,13.25981330871582
2022-06-22,12.957362174987791,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.995769500732422,5.1503,0.049037,10079676679176.0,-0.275,12.946903228759766,12.995769500732422
2022-06-23,12.71732234954834,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.957362174987791,5.1827,0.049037,10079676679176.0,-0.32,12.70705509185791,12.957362174987791
2022-06-24,12.621307373046877,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.71732234954834,5.2328,0.049037,10079676679176.0,-0.3650000000000001,12.611119270324709,12.71732234954834
2022-06-25,12.621307373046877,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.621307373046877,5.2288,0.049037,10079676679176.0,-0.41,,12.621307373046877
2022-06-26,12.621307373046877,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.621307373046877,5.2248,0.049037,10079676679176.0,-0.4550000000000002,,12.621307373046877
2022-06-27,13.432641983032228,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,12.621307373046877,5.2208,0.049037,10079676679176.0,-0.5000000000000001,13.421798706054688,12.621307373046877
2022-06-28,13.60067081451416,0.1956450897746152,2.8076077076100243,0.294222086540161,5.382738881283095,13044201261.0,13.432641983032228,5.2173,0.049037,10079676679176.0,-0.545,13.589692115783691,13.432641983032228
