,Preço,ROA,ROE,Margem Líquida,P/L,VP,Preço_anterior,TaxaCambio,Selic,PIB,IPCA,"('VALE3.SA_Close', 'VALE3.SA')",Preço_feature
2020-11-14,40.644142150878906,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,40.644142150878906,5.462933333333333,0.007469,7609597000575.82,1.0893333333333333,,40.644142150878906
2020-11-15,40.644142150878906,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,40.644142150878906,5.441066666666667,0.007469,7609597000575.82,1.104666666666667,,40.644142150878906
2020-11-16,41.7172737121582,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,40.644142150878906,5.4192,0.007469,7609597000575.82,1.12,41.7172737121582,40.644142150878906
2020-11-17,43.03459167480469,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,41.7172737121582,5.3962,0.007469,7609597000575.82,1.1353333333333333,43.03458786010742,41.7172737121582
2020-11-18,42.70044708251953,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,43.03459167480469,5.2926,0.007469,7609597000575.82,1.1506666666666667,42.70044708251953,43.03459167480469
2020-11-19,43.516544342041016,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,42.70044708251953,5.3324,0.007469,7609597000575.82,1.166,43.51653671264648,42.70044708251953
2020-11-20,43.516544342041016,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,43.516544342041016,5.3499,0.007469,7609597000575.82,1.1813333333333331,,43.516544342041016
2020-11-21,43.516544342041016,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,43.516544342041016,5.360666666666667,0.007469,7609597000575.82,1.1966666666666668,,43.516544342041016
2020-11-22,43.516544342041016,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,43.516544342041016,5.371433333333333,0.007469,7609597000575.82,1.2120000000000002,,43.516544342041016
2020-11-23,45.81060791015625,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,43.516544342041016,5.3822,0.007469,7609597000575.82,1.2273333333333334,45.81060409545898,43.516544342041016
2020-11-24,48.06612014770508,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,45.81060791015625,5.4031,0.007469,7609597000575.82,1.2426666666666668,48.06612014770508,45.81060791015625
2020-11-25,48.515926361083984,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,48.06612014770508,5.3502,0.007469,7609597000575.82,1.258,48.51593017578125,48.06612014770508
2020-11-26,49.20351409912109,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,48.515926361083984,5.3195,0.007469,7609597000575.82,1.2733333333333334,49.20351028442383,48.515926361083984
2020-11-27,50.40516662597656,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,49.20351409912109,5.3488,0.007469,7609597000575.82,1.2886666666666668,50.4051628112793,49.20351409912109
2020-11-28,50.40516662597656,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,50.40516662597656,5.3429,0.007469,7609597000575.82,1.304,,50.40516662597656
2020-11-29,50.40516662597656,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,50.40516662597656,5.337,0.007469,7609597000575.82,1.3193333333333337,,50.40516662597656
2020-11-30,50.12242126464844,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,50.40516662597656,5.3311,0.007469,7609597000575.82,1.334666666666667,50.1224250793457,50.40516662597656
2020-12-01,52.21084976196289,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,50.12242126464844,5.2783,0.007469,7609597000575.82,1.35,52.210845947265625,50.12242126464844
2020-12-02,51.30479431152344,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,52.21084976196289,5.2261,0.007469,7609597000575.82,1.3145161290322582,51.304786682128906,52.21084976196289
2020-12-03,50.73931121826172,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,51.30479431152344,5.1619,0.007469,7609597000575.82,1.279032258064516,50.73931121826172,51.30479431152344
2020-12-04,52.67995071411133,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,50.73931121826172,5.17,0.007469,7609597000575.82,1.2435483870967745,52.67994689941406,50.73931121826172
2020-12-05,52.67995071411133,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,52.67995071411133,5.1470666666666665,0.007469,7609597000575.82,1.2080645161290324,,52.67995071411133
2020-12-06,52.67995071411133,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,52.67995071411133,5.124133333333334,0.007469,7609597000575.82,1.1725806451612903,,52.67995071411133
2020-12-07,53.303260803222656,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,52.67995071411133,5.1012,0.007469,7609597000575.82,1.1370967741935485,53.30325698852539,52.67995071411133
2020-12-08,53.27114486694336,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,53.303260803222656,5.0914,0.007469,7609597000575.82,1.1016129032258066,53.27113723754883,53.303260803222656
2020-12-09,53.142608642578125,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,53.27114486694336,5.1103,0.007469,7609597000575.82,1.0661290322580643,53.14261245727539,53.27114486694336
2020-12-10,54.62058639526367,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,53.142608642578125,5.0846,0.007469,7609597000575.82,1.030645161290323,54.62059020996094,53.142608642578125
2020-12-11,54.53061294555664,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,54.62058639526367,5.0685,0.007469,7609597000575.82,0.9951612903225808,54.53062057495117,54.62058639526367
2020-12-12,54.53061294555664,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,54.53061294555664,5.064733333333334,0.007469,7609597000575.82,0.9596774193548387,,54.53061294555664
2020-12-13,54.53061294555664,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,54.53061294555664,5.060966666666666,0.007469,7609597000575.82,0.9241935483870968,,54.53061294555664
2020-12-14,53.68881988525391,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,54.53061294555664,5.0572,0.007469,7609597000575.82,0.8887096774193549,53.6888313293457,54.53061294555664
2020-12-15,54.29928970336914,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,53.68881988525391,5.0962,0.007469,7609597000575.82,0.853225806451613,54.299293518066406,53.68881988525391
2020-12-16,55.404541015625,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,54.29928970336914,5.1051,0.007469,7609597000575.82,0.8177419354838711,55.40455627441406,54.29928970336914
2020-12-17,56.03428649902344,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,55.404541015625,5.0606,0.007469,7609597000575.82,0.7822580645161291,56.03429412841797,55.404541015625
2020-12-18,56.41984939575195,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,56.03428649902344,5.098,0.007469,7609597000575.82,0.7467741935483871,56.41984939575195,56.03428649902344
2020-12-19,56.41984939575195,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,56.41984939575195,5.117533333333333,0.007469,7609597000575.82,0.7112903225806453,,56.41984939575195
2020-12-20,56.41984939575195,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,56.41984939575195,5.137066666666667,0.007469,7609597000575.82,0.6758064516129033,,56.41984939575195
2020-12-21,55.8158073425293,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,56.41984939575195,5.1566,0.007469,7609597000575.82,0.6403225806451613,55.8158073425293,56.41984939575195
2020-12-22,55.86722183227539,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,55.8158073425293,5.1467,0.007469,7609597000575.82,0.6048387096774195,55.86722183227539,55.8158073425293
2020-12-23,56.13710403442383,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,55.86722183227539,5.1734,0.007469,7609597000575.82,0.5693548387096775,56.13710784912109,55.86722183227539
2020-12-24,56.13710403442383,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,56.13710403442383,5.1785,0.007469,7609597000575.82,0.5338709677419355,,56.13710403442383
2020-12-25,56.13710403442383,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,56.13710403442383,5.193474999999999,0.007469,7609597000575.82,0.4983870967741937,,56.13710403442383
2020-12-26,56.13710403442383,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,56.13710403442383,5.20845,0.007469,7609597000575.82,0.4629032258064517,,56.13710403442383
2020-12-27,56.13710403442383,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,56.13710403442383,5.223425000000001,0.007469,7609597000575.82,0.4274193548387097,,56.13710403442383
2020-12-28,56.10498046875,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,56.13710403442383,5.2384,0.007469,7609597000575.82,0.3919354838709677,56.10498428344727,56.13710403442383
2020-12-29,55.95075607299805,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,56.10498046875,5.1936,0.007469,7609597000575.82,0.3564516129032259,55.95076751708984,56.10498046875
2020-12-30,56.19493865966797,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,55.95075607299805,5.1961,0.007469,7609597000575.82,0.3209677419354839,56.194942474365234,55.95075607299805
2020-12-31,56.19493865966797,0.0530503113893508,0.9514785061935292,0.1234290049310911,38.74018915843812,5129910942.0,56.19493865966797,5.1961,0.007469,7609597000575.82,0.2854838709677421,,56.19493865966797
2021-01-01,56.19493865966797,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,56.19493865966797,5.187575000000001,0.007469,9012141999284.48,0.25,,56.19493865966797
2021-01-02,56.19493865966797,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,56.19493865966797,5.17905,0.007469,9012141999284.48,0.2696774193548387,,56.19493865966797
2021-01-03,56.19493865966797,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,56.19493865966797,5.170525,0.007469,9012141999284.48,0.2893548387096774,,56.19493865966797
2021-01-04,58.7717399597168,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,56.19493865966797,5.162,0.007469,9012141999284.48,0.3090322580645161,58.77174377441406,56.19493865966797
2021-01-05,59.76134490966797,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,58.7717399597168,5.3263,0.007469,9012141999284.48,0.3287096774193548,59.761348724365234,58.7717399597168
2021-01-06,61.72126007080078,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,59.76134490966797,5.3176,0.007469,9012141999284.48,0.3483870967741935,61.72125625610352,59.76134490966797
2021-01-07,65.75033569335938,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,61.72126007080078,5.3427,0.007469,9012141999284.48,0.3680645161290322,65.75032806396484,61.72126007080078
2021-01-08,65.5447006225586,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,65.75033569335938,5.3677,0.007469,9012141999284.48,0.3877419354838709,65.5447006225586,65.75033569335938
2021-01-09,65.5447006225586,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,65.5447006225586,5.410466666666667,0.007469,9012141999284.48,0.4074193548387096,,65.5447006225586
2021-01-10,65.5447006225586,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,65.5447006225586,5.453233333333333,0.007469,9012141999284.48,0.4270967741935484,,65.5447006225586
2021-01-11,65.53185272216797,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,65.5447006225586,5.496,0.007469,9012141999284.48,0.4467741935483871,65.53184509277344,65.5447006225586
2021-01-12,63.73900985717773,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,65.53185272216797,5.4631,0.007469,9012141999284.48,0.4664516129032258,63.7390022277832,65.53185272216797
2021-01-13,61.83049392700195,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,63.73900985717773,5.3064,0.007469,9012141999284.48,0.4861290322580645,61.83051300048828,63.73900985717773
2021-01-14,62.84580612182617,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,61.83049392700195,5.2611,0.007469,9012141999284.48,0.5058064516129033,62.84579849243164,61.83049392700195
2021-01-15,60.11477279663086,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,62.84580612182617,5.2708,0.007469,9012141999284.48,0.5254838709677419,60.11478042602539,62.84580612182617
2021-01-16,60.11477279663086,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.11477279663086,5.273266666666667,0.007469,9012141999284.48,0.5451612903225806,,60.11477279663086
2021-01-17,60.11477279663086,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.11477279663086,5.275733333333333,0.007469,9012141999284.48,0.5648387096774193,,60.11477279663086
2021-01-18,60.603145599365234,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.11477279663086,5.2782,0.007469,9012141999284.48,0.584516129032258,60.603145599365234,60.11477279663086
2021-01-19,60.4424934387207,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.603145599365234,5.2939,0.007469,9012141999284.48,0.6041935483870968,60.44249725341797,60.603145599365234
2021-01-20,59.32437515258789,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.4424934387207,5.3027,0.007469,9012141999284.48,0.6238709677419354,59.32438278198242,60.4424934387207
2021-01-21,59.99266815185547,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,59.32437515258789,5.316,0.007469,9012141999284.48,0.6435483870967742,59.99267578125,59.32437515258789
2021-01-22,59.87058639526367,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,59.99266815185547,5.4295,0.007469,9012141999284.48,0.6632258064516129,59.87058639526367,59.99266815185547
2021-01-23,59.87058639526367,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,59.87058639526367,5.455466666666666,0.007469,9012141999284.48,0.6829032258064516,,59.87058639526367
2021-01-24,59.87058639526367,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,59.87058639526367,5.481433333333333,0.007469,9012141999284.48,0.7025806451612904,,59.87058639526367
2021-01-25,59.87058639526367,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,59.87058639526367,5.5074,0.007469,9012141999284.48,0.722258064516129,,59.87058639526367
2021-01-26,58.95809555053711,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,59.87058639526367,5.3859,0.007469,9012141999284.48,0.7419354838709677,58.95809555053711,59.87058639526367
2021-01-27,57.319480895996094,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,58.95809555053711,5.3818,0.007469,9012141999284.48,0.7616129032258064,57.319480895996094,58.95809555053711
2021-01-28,58.54041290283203,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,57.319480895996094,5.4276,0.007469,9012141999284.48,0.7812903225806451,58.5404167175293,57.319480895996094
2021-01-29,56.5162467956543,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,58.54041290283203,5.4753,0.007469,9012141999284.48,0.8009677419354838,56.51622772216797,58.54041290283203
2021-01-30,56.5162467956543,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,56.5162467956543,5.470266666666666,0.007469,9012141999284.48,0.8206451612903225,,56.5162467956543
2021-01-31,56.5162467956543,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,56.5162467956543,5.465233333333334,0.007469,9012141999284.48,0.8403225806451613,,56.5162467956543
2021-02-01,58.649662017822266,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,56.5162467956543,5.4602,0.007469,9012141999284.48,0.86,58.649658203125,56.5162467956543
2021-02-02,56.329891204833984,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,58.649662017822266,5.3869,0.007469,9012141999284.48,0.8625,56.32988739013672,58.649662017822266
2021-02-03,58.1098861694336,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,56.329891204833984,5.3417,0.007469,9012141999284.48,0.865,58.10988235473633,56.329891204833984
2021-02-04,57.37731552124024,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,58.1098861694336,5.3904,0.007469,9012141999284.48,0.8674999999999999,57.3773193359375,58.1098861694336
2021-02-05,59.56214904785156,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,57.37731552124024,5.3878,0.007469,9012141999284.48,0.87,59.5621337890625,57.37731552124024
2021-02-06,59.56214904785156,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,59.56214904785156,5.3806666666666665,0.007469,9012141999284.48,0.8725,,59.56214904785156
2021-02-07,59.56214904785156,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,59.56214904785156,5.3735333333333335,0.007469,9012141999284.48,0.875,,59.56214904785156
2021-02-08,60.410377502441406,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,59.56214904785156,5.3664,0.007469,9012141999284.48,0.8775,60.41035461425781,59.56214904785156
2021-02-09,60.5645866394043,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.410377502441406,5.421,0.007469,9012141999284.48,0.88,60.5645866394043,60.410377502441406
2021-02-10,60.853759765625,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.5645866394043,5.4018,0.007469,9012141999284.48,0.8825000000000001,60.85376739501953,60.5645866394043
2021-02-11,59.82559967041016,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.853759765625,5.362,0.007469,9012141999284.48,0.885,59.82561874389648,60.853759765625
2021-02-12,60.33324432373047,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,59.82559967041016,5.3809,0.007469,9012141999284.48,0.8875,60.333255767822266,59.82559967041016
2021-02-13,60.33324432373047,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.33324432373047,5.387359999999999,0.007469,9012141999284.48,0.89,,60.33324432373047
2021-02-14,60.33324432373047,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.33324432373047,5.39382,0.007469,9012141999284.48,0.8925000000000001,,60.33324432373047
2021-02-15,60.33324432373047,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.33324432373047,5.40028,0.007469,9012141999284.48,0.895,,60.33324432373047
2021-02-16,60.33324432373047,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.33324432373047,5.40674,0.007469,9012141999284.48,0.8975,,60.33324432373047
2021-02-17,61.91403198242188,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.33324432373047,5.4132,0.007469,9012141999284.48,0.9,61.914039611816406,60.33324432373047
2021-02-18,62.58876800537109,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,61.91403198242188,5.4232,0.007469,9012141999284.48,0.9025,62.58876800537109,61.91403198242188
2021-02-19,62.82651519775391,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,62.58876800537109,5.3918,0.007469,9012141999284.48,0.905,62.82652282714844,62.58876800537109
2021-02-20,62.82651519775391,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,62.82651519775391,5.429133333333334,0.007469,9012141999284.48,0.9075,,62.82651519775391
2021-02-21,62.82651519775391,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,62.82651519775391,5.466466666666666,0.007469,9012141999284.48,0.91,,62.82651519775391
2021-02-22,61.27143859863281,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,62.82651519775391,5.5038,0.007469,9012141999284.48,0.9125,61.271446228027344,62.82651519775391
2021-02-23,62.29959487915039,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,61.27143859863281,5.4484,0.007469,9012141999284.48,0.915,62.29959487915039,61.27143859863281
2021-02-24,62.92934036254883,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,62.29959487915039,5.4176,0.007469,9012141999284.48,0.9175,62.92934799194336,62.29959487915039
2021-02-25,61.50277328491211,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,62.92934036254883,5.4594,0.007469,9012141999284.48,0.92,61.50278091430664,62.92934036254883
2021-02-26,60.73809051513672,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,61.50277328491211,5.5296,0.007469,9012141999284.48,0.9225,60.73807907104492,61.50277328491211
2021-02-27,60.73809051513672,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.73809051513672,5.547266666666667,0.007469,9012141999284.48,0.925,,60.73809051513672
2021-02-28,60.73809051513672,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.73809051513672,5.564933333333333,0.007469,9012141999284.48,0.9275,,60.73809051513672
2021-03-01,63.34060287475586,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,60.73809051513672,5.5826,0.007469,9012141999284.48,0.93,63.340599060058594,60.73809051513672
2021-03-02,65.28765869140625,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,63.34060287475586,5.6838,0.007469,9012141999284.48,0.91,65.28766632080078,63.34060287475586
2021-03-03,64.48442077636719,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,65.28765869140625,5.7336,0.007469,9012141999284.48,0.89,64.48442077636719,65.28765869140625
2021-03-04,63.52695846557617,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,64.48442077636719,5.6002,0.007469,9012141999284.48,0.87,63.52695083618164,64.48442077636719
2021-03-05,67.29541015625,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,63.52695846557617,5.6864,0.007469,9012141999284.48,0.8500000000000001,67.29541015625,63.52695846557617
2021-03-06,67.29541015625,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,67.29541015625,5.702166666666667,0.007469,9012141999284.48,0.8300000000000001,,67.29541015625
2021-03-07,67.29541015625,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,67.29541015625,5.717933333333333,0.007469,9012141999284.48,0.81,,67.29541015625
2021-03-08,66.93277740478516,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,67.29541015625,5.7337,0.007469,9012141999284.48,0.79,66.93280029296875,67.29541015625
2021-03-09,66.26124572753906,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,66.93277740478516,5.8391,0.007469,9012141999284.48,0.77,66.26124572753906,66.93277740478516
2021-03-10,65.2405014038086,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,66.26124572753906,5.7443,0.007469,9012141999284.48,0.75,65.24049377441406,66.26124572753906
2021-03-11,66.95293426513672,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,65.2405014038086,5.5884,0.007469,9012141999284.48,0.73,66.95293426513672,65.2405014038086
2021-03-12,65.40837860107422,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,66.95293426513672,5.5634,0.007469,9012141999284.48,0.71,65.40839385986328,66.95293426513672
2021-03-13,65.40837860107422,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,65.40837860107422,5.585266666666667,0.007469,9012141999284.48,0.69,,65.40837860107422
2021-03-14,65.40837860107422,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,65.40837860107422,5.607133333333333,0.007469,9012141999284.48,0.6699999999999999,,65.40837860107422
2021-03-15,65.01888275146484,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,65.40837860107422,5.629,0.007469,9012141999284.48,0.65,65.01888275146484,65.40837860107422
2021-03-16,64.81071472167969,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,65.01888275146484,5.5845,0.007469,9012141999284.48,0.63,64.81069946289062,65.01888275146484
2021-03-17,65.74414825439453,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,64.81071472167969,5.6573,0.007469,9012141999284.48,0.61,65.7441635131836,64.81071472167969
2021-03-18,64.57566833496094,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,65.74414825439453,5.5468,0.010379,9012141999284.48,0.59,64.5756607055664,65.74414825439453
2021-03-19,63.6489372253418,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,64.57566833496094,5.5076,0.010379,9012141999284.48,0.57,63.64893341064453,64.57566833496094
2021-03-20,63.6489372253418,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,63.6489372253418,5.513833333333333,0.010379,9012141999284.48,0.55,,63.6489372253418
2021-03-21,63.6489372253418,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,63.6489372253418,5.520066666666667,0.010379,9012141999284.48,0.53,,63.6489372253418
2021-03-22,62.5946159362793,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,63.6489372253418,5.5263,0.010379,9012141999284.48,0.51,62.5946044921875,63.6489372253418
2021-03-23,61.150787353515625,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,62.5946159362793,5.4945,0.010379,9012141999284.48,0.49,61.150787353515625,62.5946159362793
2021-03-24,62.554317474365234,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,61.150787353515625,5.5324,0.010379,9012141999284.48,0.47,62.554325103759766,61.150787353515625
2021-03-25,62.07752227783203,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,62.554317474365234,5.6579,0.010379,9012141999284.48,0.4499999999999999,62.07752990722656,62.554317474365234
2021-03-26,64.15258026123047,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,62.07752227783203,5.7036,0.010379,9012141999284.48,0.4299999999999999,64.152587890625,62.07752227783203
2021-03-27,64.15258026123047,0.2509447463160484,4.637763763634611,0.4118197497339547,14.185691702065794,4839616924.0,64.15258026123047,5.733033333333333,0.010379,9012141999284.48,0.4099999999999999,,64.15258026123047
